episode,reward,length,scanned_cells,timestep,elapsed_time,timestamp,collision_count,out_of_range_count,scan_efficiency
1746,-28.10,1,11,1746,114.72,2026-01-29 13:21:13,0,0,0.10
1747,-28.10,1,11,1747,114.79,2026-01-29 13:21:13,0,0,0.10
1748,-28.10,1,11,1748,114.84,2026-01-29 13:21:13,0,0,0.10
1749,-28.10,1,11,1749,114.92,2026-01-29 13:21:13,0,0,0.10
1750,-28.10,1,11,1750,114.98,2026-01-29 13:21:13,0,0,0.10
1751,-28.10,1,11,1751,115.04,2026-01-29 13:21:13,0,0,0.10
1752,-28.10,1,11,1752,115.10,2026-01-29 13:21:13,0,0,0.10
1753,-28.10,1,11,1753,115.17,2026-01-29 13:21:13,0,0,0.10
1754,-28.10,1,11,1754,115.23,2026-01-29 13:21:13,0,0,0.10
1755,-28.10,1,11,1755,115.30,2026-01-29 13:21:14,0,0,0.10
1756,-28.10,1,10,1756,115.36,2026-01-29 13:21:14,0,0,0.09
1757,-28.10,1,10,1757,115.43,2026-01-29 13:21:14,0,0,0.09
1758,-28.10,1,10,1758,115.49,2026-01-29 13:21:14,0,0,0.09
1759,-28.10,1,10,1759,115.56,2026-01-29 13:21:14,0,0,0.09
1760,-28.10,1,10,1760,115.62,2026-01-29 13:21:14,0,0,0.09
1761,-28.10,1,10,1761,115.68,2026-01-29 13:21:14,0,0,0.09
1762,-28.10,1,10,1762,115.75,2026-01-29 13:21:14,0,0,0.09
1763,-28.10,1,10,1763,115.81,2026-01-29 13:21:14,0,0,0.09
1764,-28.10,1,10,1764,115.87,2026-01-29 13:21:14,0,0,0.09
1765,-28.10,1,10,1765,115.94,2026-01-29 13:21:14,0,0,0.09
1766,-28.10,1,10,1766,116.00,2026-01-29 13:21:14,0,0,0.09
1767,-28.10,1,10,1767,116.07,2026-01-29 13:21:14,0,0,0.09
1768,-28.10,1,10,1768,116.13,2026-01-29 13:21:14,0,0,0.09
1769,-28.10,1,10,1769,116.20,2026-01-29 13:21:14,0,0,0.09
1770,-28.10,1,10,1770,116.26,2026-01-29 13:21:15,0,0,0.09
1771,-28.10,1,10,1771,116.32,2026-01-29 13:21:15,0,0,0.09
1772,-28.10,1,10,1772,116.38,2026-01-29 13:21:15,0,0,0.09
1773,-28.10,1,10,1773,116.44,2026-01-29 13:21:15,0,0,0.09
1774,-28.10,1,10,1774,116.50,2026-01-29 13:21:15,0,0,0.09
1775,-28.10,1,10,1775,116.56,2026-01-29 13:21:15,0,0,0.09
1776,-28.10,1,10,1776,116.62,2026-01-29 13:21:15,0,0,0.09
1777,-28.10,1,10,1777,116.69,2026-01-29 13:21:15,0,0,0.09
1778,-28.10,1,10,1778,116.75,2026-01-29 13:21:15,0,0,0.09
1779,-28.10,1,10,1779,116.82,2026-01-29 13:21:15,0,0,0.09
1780,-28.10,1,10,1780,116.88,2026-01-29 13:21:15,0,0,0.09
1781,-28.10,1,9,1781,116.95,2026-01-29 13:21:15,0,0,0.08
1782,-28.10,1,9,1782,117.01,2026-01-29 13:21:15,0,0,0.08
1783,-28.10,1,9,1783,117.08,2026-01-29 13:21:15,0,0,0.08
1784,-28.10,1,9,1784,117.14,2026-01-29 13:21:15,0,0,0.08
1785,-28.10,1,9,1785,117.21,2026-01-29 13:21:15,0,0,0.08
1786,-28.10,1,9,1786,117.27,2026-01-29 13:21:16,0,0,0.08
1787,-28.10,1,9,1787,117.33,2026-01-29 13:21:16,0,0,0.08
1788,-28.10,1,9,1788,117.39,2026-01-29 13:21:16,0,0,0.08
1789,-28.10,1,9,1789,117.46,2026-01-29 13:21:16,0,0,0.08
1790,-28.10,1,9,1790,117.53,2026-01-29 13:21:16,0,0,0.08
1791,-28.10,1,9,1791,117.59,2026-01-29 13:21:16,0,0,0.08
1792,-28.10,1,9,1792,117.64,2026-01-29 13:21:16,0,0,0.08
1793,-28.10,1,9,1793,117.71,2026-01-29 13:21:16,0,0,0.08
1794,-18.10,1,10,1794,117.77,2026-01-29 13:21:16,0,0,0.08
1795,-18.10,1,10,1795,117.84,2026-01-29 13:21:16,0,0,0.08
1796,-18.10,1,10,1796,117.90,2026-01-29 13:21:16,0,0,0.08
1797,-28.10,1,10,1797,117.97,2026-01-29 13:21:16,0,0,0.08
1798,-28.10,1,10,1798,118.03,2026-01-29 13:21:16,0,0,0.08
1799,-28.10,1,10,1799,118.10,2026-01-29 13:21:16,0,0,0.08
1800,-28.10,1,10,1800,118.16,2026-01-29 13:21:16,0,0,0.08
1801,-28.10,1,10,1801,118.22,2026-01-29 13:21:16,0,0,0.08
1802,-28.10,1,10,1802,118.29,2026-01-29 13:21:17,0,0,0.08
1803,-28.10,1,10,1803,118.35,2026-01-29 13:21:17,0,0,0.08
1804,-28.10,1,10,1804,118.41,2026-01-29 13:21:17,0,0,0.08
1805,-28.10,1,10,1805,118.48,2026-01-29 13:21:17,0,0,0.08
1806,-28.10,1,9,1806,118.55,2026-01-29 13:21:17,0,0,0.08
1807,-28.10,1,9,1807,118.61,2026-01-29 13:21:17,0,0,0.08
1808,-28.10,1,9,1808,118.67,2026-01-29 13:21:17,0,0,0.08
1809,-28.10,1,9,1809,118.74,2026-01-29 13:21:17,0,0,0.08
1810,-28.10,1,9,1810,118.80,2026-01-29 13:21:17,0,0,0.08
1811,-28.10,1,9,1811,118.87,2026-01-29 13:21:17,0,0,0.08
1812,-28.10,1,9,1812,118.93,2026-01-29 13:21:17,0,0,0.08
1813,-28.10,1,9,1813,119.00,2026-01-29 13:21:17,0,0,0.08
1814,-28.10,1,9,1814,119.05,2026-01-29 13:21:17,0,0,0.08
1815,-28.10,1,9,1815,119.12,2026-01-29 13:21:17,0,0,0.08
1816,-28.10,1,9,1816,119.18,2026-01-29 13:21:17,0,0,0.08
1817,-28.10,1,9,1817,119.24,2026-01-29 13:21:17,0,0,0.08
1818,-28.10,1,9,1818,119.30,2026-01-29 13:21:18,0,0,0.08
1819,-28.10,1,9,1819,119.36,2026-01-29 13:21:18,0,0,0.08
1820,-28.10,1,9,1820,119.42,2026-01-29 13:21:18,0,0,0.08
1821,-28.10,1,9,1821,119.48,2026-01-29 13:21:18,0,0,0.08
1822,-28.10,1,9,1822,119.55,2026-01-29 13:21:18,0,0,0.08
1823,-28.10,1,9,1823,119.61,2026-01-29 13:21:18,0,0,0.08
1824,-28.10,1,9,1824,119.67,2026-01-29 13:21:18,0,0,0.08
1825,-28.10,1,9,1825,119.74,2026-01-29 13:21:18,0,0,0.08
1826,-28.10,1,9,1826,119.80,2026-01-29 13:21:18,0,0,0.08
1827,-28.10,1,9,1827,119.86,2026-01-29 13:21:18,0,0,0.08
1828,-28.10,1,9,1828,119.93,2026-01-29 13:21:18,0,0,0.08
1829,-28.10,1,9,1829,120.00,2026-01-29 13:21:18,0,0,0.08
1830,-28.10,1,9,1830,120.06,2026-01-29 13:21:18,0,0,0.07
1831,-28.10,1,9,1831,120.13,2026-01-29 13:21:18,0,0,0.07
1832,-28.10,1,9,1832,120.19,2026-01-29 13:21:18,0,0,0.07
1833,-28.10,1,9,1833,120.26,2026-01-29 13:21:19,0,0,0.07
1834,-28.10,1,9,1834,120.32,2026-01-29 13:21:19,0,0,0.07
1835,-28.10,1,9,1835,120.38,2026-01-29 13:21:19,0,0,0.07
1836,-28.10,1,9,1836,120.45,2026-01-29 13:21:19,0,0,0.07
1837,-28.10,1,9,1837,120.51,2026-01-29 13:21:19,0,0,0.07
1838,-28.10,1,9,1838,120.57,2026-01-29 13:21:19,0,0,0.07
1839,-28.10,1,9,1839,120.63,2026-01-29 13:21:19,0,0,0.07
1840,-28.10,1,9,1840,120.70,2026-01-29 13:21:19,0,0,0.07
1841,-28.10,1,9,1841,120.75,2026-01-29 13:21:19,0,0,0.07
1842,-28.10,1,9,1842,120.82,2026-01-29 13:21:19,0,0,0.07
1843,-28.10,1,9,1843,120.88,2026-01-29 13:21:19,0,0,0.07
1844,-28.10,1,9,1844,120.95,2026-01-29 13:21:19,0,0,0.07
1845,-28.10,1,9,1845,121.01,2026-01-29 13:21:19,0,0,0.07
1846,-28.10,1,9,1846,121.08,2026-01-29 13:21:19,0,0,0.07
1847,-28.10,1,9,1847,121.13,2026-01-29 13:21:19,0,0,0.07
1848,-28.10,1,9,1848,121.20,2026-01-29 13:21:19,0,0,0.07
1849,-28.10,1,9,1849,121.26,2026-01-29 13:21:20,0,0,0.07
1850,-28.10,1,9,1850,121.32,2026-01-29 13:21:20,0,0,0.07
1851,-28.10,1,9,1851,121.38,2026-01-29 13:21:20,0,0,0.07
1852,-28.10,1,9,1852,121.44,2026-01-29 13:21:20,0,0,0.07
1853,-28.10,1,9,1853,121.51,2026-01-29 13:21:20,0,0,0.07
1854,-28.10,1,9,1854,121.58,2026-01-29 13:21:20,0,0,0.07
1855,-28.10,1,9,1855,121.63,2026-01-29 13:21:20,0,0,0.07
1856,-28.10,1,9,1856,121.70,2026-01-29 13:21:20,0,0,0.07
1857,-18.10,1,10,1857,121.76,2026-01-29 13:21:20,0,0,0.08
1858,-18.10,1,10,1858,121.83,2026-01-29 13:21:20,0,0,0.08
1859,-18.10,1,10,1859,121.90,2026-01-29 13:21:20,0,0,0.08
1860,-28.10,1,10,1860,121.95,2026-01-29 13:21:20,0,0,0.08
1861,-28.10,1,10,1861,122.03,2026-01-29 13:21:20,0,0,0.08
1862,-28.10,1,10,1862,122.08,2026-01-29 13:21:20,0,0,0.08
1863,-28.10,1,10,1863,122.15,2026-01-29 13:21:20,0,0,0.08
1864,-28.10,1,10,1864,122.21,2026-01-29 13:21:20,0,0,0.08
1865,-28.10,1,10,1865,122.28,2026-01-29 13:21:21,0,0,0.08
1866,-28.10,1,10,1866,122.33,2026-01-29 13:21:21,0,0,0.08
1867,-28.10,1,10,1867,122.40,2026-01-29 13:21:21,0,0,0.08
1868,-28.10,1,10,1868,122.46,2026-01-29 13:21:21,0,0,0.08
1869,-28.10,1,10,1869,122.53,2026-01-29 13:21:21,0,0,0.08
1870,-28.10,1,10,1870,122.59,2026-01-29 13:21:21,0,0,0.08
1871,-28.10,1,10,1871,122.66,2026-01-29 13:21:21,0,0,0.08
1872,-28.10,1,10,1872,122.71,2026-01-29 13:21:21,0,0,0.08
1873,-28.10,1,10,1873,122.78,2026-01-29 13:21:21,0,0,0.08
1874,-28.10,1,10,1874,122.85,2026-01-29 13:21:21,0,0,0.08
1875,-28.10,1,10,1875,122.91,2026-01-29 13:21:21,0,0,0.08
1876,-28.10,1,10,1876,122.97,2026-01-29 13:21:21,0,0,0.08
1877,-28.10,1,10,1877,123.04,2026-01-29 13:21:21,0,0,0.08
1878,-28.10,1,10,1878,123.11,2026-01-29 13:21:21,0,0,0.08
1879,-28.10,1,10,1879,123.17,2026-01-29 13:21:21,0,0,0.08
1880,-28.10,1,10,1880,123.24,2026-01-29 13:21:21,0,0,0.08
1881,-28.10,1,10,1881,123.31,2026-01-29 13:21:22,0,0,0.08
1882,1.90,1,13,1882,123.37,2026-01-29 13:21:22,0,0,0.11
1883,1.90,1,13,1883,123.44,2026-01-29 13:21:22,0,0,0.11
1884,1.90,1,13,1884,123.50,2026-01-29 13:21:22,0,0,0.11
1885,-28.10,1,13,1885,123.57,2026-01-29 13:21:22,0,0,0.11
1886,-28.10,1,13,1886,123.63,2026-01-29 13:21:22,0,0,0.11
1887,-28.10,1,13,1887,123.70,2026-01-29 13:21:22,0,0,0.11
1888,-28.10,1,13,1888,123.75,2026-01-29 13:21:22,0,0,0.11
1889,-28.10,1,13,1889,123.83,2026-01-29 13:21:22,0,0,0.10
1890,-28.10,1,13,1890,123.90,2026-01-29 13:21:22,0,0,0.10
1891,-28.10,1,13,1891,123.95,2026-01-29 13:21:22,0,0,0.10
1892,-28.10,1,13,1892,124.02,2026-01-29 13:21:22,0,0,0.10
1893,-28.10,1,13,1893,124.09,2026-01-29 13:21:22,0,0,0.10
1894,-28.10,1,13,1894,124.15,2026-01-29 13:21:22,0,0,0.10
1895,-28.10,1,13,1895,124.21,2026-01-29 13:21:22,0,0,0.10
1896,-28.10,1,13,1896,124.27,2026-01-29 13:21:23,0,0,0.10
1897,-28.10,1,13,1897,124.33,2026-01-29 13:21:23,0,0,0.10
1898,-28.10,1,13,1898,124.40,2026-01-29 13:21:23,0,0,0.10
1899,-28.10,1,13,1899,124.46,2026-01-29 13:21:23,0,0,0.10
1900,-28.10,1,13,1900,124.52,2026-01-29 13:21:23,0,0,0.10
1901,-28.10,1,13,1901,124.59,2026-01-29 13:21:23,0,0,0.10
1902,-28.10,1,13,1902,124.65,2026-01-29 13:21:23,0,0,0.10
1903,-28.10,1,13,1903,124.71,2026-01-29 13:21:23,0,0,0.10
1904,-28.10,1,13,1904,124.78,2026-01-29 13:21:23,0,0,0.10
1905,-28.10,1,13,1905,124.85,2026-01-29 13:21:23,0,0,0.10
1906,-28.10,1,13,1906,124.91,2026-01-29 13:21:23,0,0,0.10
1907,-28.10,1,13,1907,124.97,2026-01-29 13:21:23,0,0,0.10
1908,-28.10,1,13,1908,125.04,2026-01-29 13:21:23,0,0,0.10
1909,-28.10,1,13,1909,125.11,2026-01-29 13:21:23,0,0,0.10
1910,-28.10,1,13,1910,125.18,2026-01-29 13:21:23,0,0,0.10
1911,-28.10,1,13,1911,125.23,2026-01-29 13:21:23,0,0,0.10
1912,-28.10,1,13,1912,125.30,2026-01-29 13:21:24,0,0,0.10
1913,-28.10,1,13,1913,125.36,2026-01-29 13:21:24,0,0,0.10
1914,-28.10,1,13,1914,125.43,2026-01-29 13:21:24,0,0,0.10
1915,-28.10,1,13,1915,125.49,2026-01-29 13:21:24,0,0,0.10
1916,-28.10,1,13,1916,125.55,2026-01-29 13:21:24,0,0,0.10
1917,-28.10,1,13,1917,125.61,2026-01-29 13:21:24,0,0,0.10
1918,-28.10,1,13,1918,125.68,2026-01-29 13:21:24,0,0,0.10
1919,-28.10,1,13,1919,125.73,2026-01-29 13:21:24,0,0,0.10
1920,-18.10,1,14,1920,125.81,2026-01-29 13:21:24,0,0,0.11
1921,-18.10,1,14,1921,125.87,2026-01-29 13:21:24,0,0,0.11
1922,-18.10,1,14,1922,125.93,2026-01-29 13:21:24,0,0,0.11
1923,-28.10,1,14,1923,126.00,2026-01-29 13:21:24,0,0,0.11
1924,-28.10,1,14,1924,126.06,2026-01-29 13:21:24,0,0,0.11
1925,-28.10,1,14,1925,126.14,2026-01-29 13:21:24,0,0,0.11
1926,-28.10,1,14,1926,126.19,2026-01-29 13:21:24,0,0,0.11
1927,-28.10,1,14,1927,126.26,2026-01-29 13:21:25,0,0,0.11
1928,-28.10,1,14,1928,126.33,2026-01-29 13:21:25,0,0,0.11
1929,-28.10,1,14,1929,126.39,2026-01-29 13:21:25,0,0,0.11
1930,-28.10,1,14,1930,126.46,2026-01-29 13:21:25,0,0,0.11
1931,-28.10,1,14,1931,126.51,2026-01-29 13:21:25,0,0,0.11
1932,-28.10,1,14,1932,126.58,2026-01-29 13:21:25,0,0,0.11
1933,-28.10,1,14,1933,126.64,2026-01-29 13:21:25,0,0,0.11
1934,-28.10,1,14,1934,126.71,2026-01-29 13:21:25,0,0,0.11
1935,-28.10,1,14,1935,126.77,2026-01-29 13:21:25,0,0,0.11
1936,-28.10,1,14,1936,126.84,2026-01-29 13:21:25,0,0,0.11
1937,-28.10,1,14,1937,126.91,2026-01-29 13:21:25,0,0,0.11
1938,-28.10,1,14,1938,126.97,2026-01-29 13:21:25,0,0,0.11
1939,-28.10,1,14,1939,127.04,2026-01-29 13:21:25,0,0,0.11
1940,-28.10,1,14,1940,127.09,2026-01-29 13:21:25,0,0,0.11
1941,-28.10,1,14,1941,127.16,2026-01-29 13:21:25,0,0,0.11
1942,-28.10,1,14,1942,127.22,2026-01-29 13:21:25,0,0,0.11
1943,-28.10,1,14,1943,127.29,2026-01-29 13:21:26,0,0,0.11
1944,1.90,1,17,1944,127.35,2026-01-29 13:21:26,0,0,0.13
1945,1.90,1,17,1945,127.41,2026-01-29 13:21:26,0,0,0.13
1946,1.90,1,17,1946,127.47,2026-01-29 13:21:26,0,0,0.13
1947,-28.10,1,17,1947,127.54,2026-01-29 13:21:26,0,0,0.13
1948,-28.10,1,17,1948,127.60,2026-01-29 13:21:26,0,0,0.13
1949,-28.10,1,17,1949,127.67,2026-01-29 13:21:26,0,0,0.13
1950,-28.10,1,17,1950,127.73,2026-01-29 13:21:26,0,0,0.13
1951,-28.10,1,17,1951,127.79,2026-01-29 13:21:26,0,0,0.13
1952,-28.10,1,17,1952,127.85,2026-01-29 13:21:26,0,0,0.13
1953,-28.10,1,17,1953,127.92,2026-01-29 13:21:26,0,0,0.13
1954,-28.10,1,17,1954,127.99,2026-01-29 13:21:26,0,0,0.13
1955,-28.10,1,17,1955,128.05,2026-01-29 13:21:26,0,0,0.13
1956,-28.10,1,17,1956,128.11,2026-01-29 13:21:26,0,0,0.13
1957,-28.10,1,17,1957,128.18,2026-01-29 13:21:26,0,0,0.13
1958,-28.10,1,17,1958,128.25,2026-01-29 13:21:27,0,0,0.13
1959,-28.10,1,17,1959,128.30,2026-01-29 13:21:27,0,0,0.13
1960,-28.10,1,17,1960,128.37,2026-01-29 13:21:27,0,0,0.13
1961,-28.10,1,17,1961,128.43,2026-01-29 13:21:27,0,0,0.13
1962,-28.10,1,17,1962,128.49,2026-01-29 13:21:27,0,0,0.13
1963,-28.10,1,17,1963,128.55,2026-01-29 13:21:27,0,0,0.13
1964,-28.10,1,17,1964,128.62,2026-01-29 13:21:27,0,0,0.13
1965,-28.10,1,17,1965,128.68,2026-01-29 13:21:27,0,0,0.13
1966,-28.10,1,17,1966,128.75,2026-01-29 13:21:27,0,0,0.13
1967,-28.10,1,17,1967,128.81,2026-01-29 13:21:27,0,0,0.13
1968,-28.10,1,17,1968,128.88,2026-01-29 13:21:27,0,0,0.13
1969,-28.10,1,17,1969,128.95,2026-01-29 13:21:27,0,0,0.13
1970,-18.10,1,18,1970,129.01,2026-01-29 13:21:27,0,0,0.14
1971,-18.10,1,18,1971,129.08,2026-01-29 13:21:27,0,0,0.14
1972,-18.10,1,18,1972,129.13,2026-01-29 13:21:27,0,0,0.14
1973,-28.10,1,18,1973,129.21,2026-01-29 13:21:27,0,0,0.14
1974,-28.10,1,18,1974,129.27,2026-01-29 13:21:28,0,0,0.14
1975,-28.10,1,18,1975,129.34,2026-01-29 13:21:28,0,0,0.14
1976,-28.10,1,18,1976,129.40,2026-01-29 13:21:28,0,0,0.14
1977,-28.10,1,18,1977,129.46,2026-01-29 13:21:28,0,0,0.14
1978,-28.10,1,18,1978,129.53,2026-01-29 13:21:28,0,0,0.14
1979,-28.10,1,18,1979,129.59,2026-01-29 13:21:28,0,0,0.14
1980,-28.10,1,18,1980,129.65,2026-01-29 13:21:28,0,0,0.14
1981,-28.10,1,18,1981,129.72,2026-01-29 13:21:28,0,0,0.14
1982,-28.10,1,18,1982,129.79,2026-01-29 13:21:28,0,0,0.14
1983,-28.10,1,18,1983,129.85,2026-01-29 13:21:28,0,0,0.14
1984,-28.10,1,18,1984,129.92,2026-01-29 13:21:28,0,0,0.14
1985,-28.10,1,18,1985,129.98,2026-01-29 13:21:28,0,0,0.14
1986,-28.10,1,18,1986,130.04,2026-01-29 13:21:28,0,0,0.14
1987,-28.10,1,18,1987,130.10,2026-01-29 13:21:28,0,0,0.14
1988,-28.10,1,18,1988,130.16,2026-01-29 13:21:28,0,0,0.14
1989,-28.10,1,18,1989,130.23,2026-01-29 13:21:28,0,0,0.14
1990,-28.10,1,18,1990,130.29,2026-01-29 13:21:29,0,0,0.14
1991,-28.10,1,18,1991,130.35,2026-01-29 13:21:29,0,0,0.14
1992,-28.10,1,18,1992,130.41,2026-01-29 13:21:29,0,0,0.14
1993,-28.10,1,18,1993,130.48,2026-01-29 13:21:29,0,0,0.14
1994,-28.10,1,18,1994,130.54,2026-01-29 13:21:29,0,0,0.14
1995,-28.10,1,18,1995,130.61,2026-01-29 13:21:29,0,0,0.14
1996,-28.10,1,18,1996,130.67,2026-01-29 13:21:29,0,0,0.14
1997,-28.10,1,18,1997,130.74,2026-01-29 13:21:29,0,0,0.14
1998,-28.10,1,18,1998,130.81,2026-01-29 13:21:29,0,0,0.14
1999,-28.10,1,18,1999,130.87,2026-01-29 13:21:29,0,0,0.14
2000,-28.10,1,18,2000,130.94,2026-01-29 13:21:29,0,0,0.14
2001,-28.10,1,18,2001,131.01,2026-01-29 13:21:29,0,0,0.14
2002,-28.10,1,18,2002,131.07,2026-01-29 13:21:29,0,0,0.14
2003,-28.10,1,18,2003,131.13,2026-01-29 13:21:29,0,0,0.14
2004,-28.10,1,18,2004,131.19,2026-01-29 13:21:29,0,0,0.14
2005,-28.10,1,18,2005,131.26,2026-01-29 13:21:30,0,0,0.14
2006,-28.10,1,18,2006,131.32,2026-01-29 13:21:30,0,0,0.14
2007,-18.10,1,19,2007,131.39,2026-01-29 13:21:30,0,0,0.14
2008,-18.10,1,19,2008,131.45,2026-01-29 13:21:30,0,0,0.14
2009,-18.10,1,19,2009,131.51,2026-01-29 13:21:30,0,0,0.14
2010,-28.10,1,19,2010,131.57,2026-01-29 13:21:30,0,0,0.14
2011,-28.10,1,19,2011,131.64,2026-01-29 13:21:30,0,0,0.14
2012,-28.10,1,19,2012,131.69,2026-01-29 13:21:30,0,0,0.14
2013,-28.10,1,19,2013,131.77,2026-01-29 13:21:30,0,0,0.14
2014,-28.10,1,19,2014,131.84,2026-01-29 13:21:30,0,0,0.14
2015,-28.10,1,19,2015,131.90,2026-01-29 13:21:30,0,0,0.14
2016,-28.10,1,19,2016,131.99,2026-01-29 13:21:30,0,0,0.14
2017,-28.10,1,19,2017,132.08,2026-01-29 13:21:30,0,0,0.14
2018,-28.10,1,19,2018,132.14,2026-01-29 13:21:30,0,0,0.14
2019,-28.10,1,18,2019,132.22,2026-01-29 13:21:30,0,0,0.14
2020,-28.10,1,18,2020,132.28,2026-01-29 13:21:31,0,0,0.14
2021,-28.10,1,18,2021,132.35,2026-01-29 13:21:31,0,0,0.14
2022,-28.10,1,18,2022,132.40,2026-01-29 13:21:31,0,0,0.14
2023,-28.10,1,18,2023,132.47,2026-01-29 13:21:31,0,0,0.14
2024,-28.10,1,18,2024,132.53,2026-01-29 13:21:31,0,0,0.14
2025,-28.10,1,18,2025,132.60,2026-01-29 13:21:31,0,0,0.14
2026,-28.10,1,18,2026,132.67,2026-01-29 13:21:31,0,0,0.14
2027,-28.10,1,18,2027,132.73,2026-01-29 13:21:31,0,0,0.14
2028,-28.10,1,18,2028,132.80,2026-01-29 13:21:31,0,0,0.14
2029,-28.10,1,18,2029,132.88,2026-01-29 13:21:31,0,0,0.14
2030,-28.10,1,18,2030,132.95,2026-01-29 13:21:31,0,0,0.14
2031,-28.10,1,18,2031,133.01,2026-01-29 13:21:31,0,0,0.14
2032,-28.10,1,18,2032,133.08,2026-01-29 13:21:31,0,0,0.14
2033,-28.10,1,18,2033,133.15,2026-01-29 13:21:31,0,0,0.14
2034,-28.10,1,18,2034,133.21,2026-01-29 13:21:31,0,0,0.14
2035,-28.10,1,18,2035,133.28,2026-01-29 13:21:32,0,0,0.14
2036,-28.10,1,18,2036,133.33,2026-01-29 13:21:32,0,0,0.14
2037,-28.10,1,18,2037,133.40,2026-01-29 13:21:32,0,0,0.13
2038,-28.10,1,18,2038,133.46,2026-01-29 13:21:32,0,0,0.13
2039,-28.10,1,18,2039,133.52,2026-01-29 13:21:32,0,0,0.13
2040,-28.10,1,18,2040,133.58,2026-01-29 13:21:32,0,0,0.13
2041,-28.10,1,18,2041,133.65,2026-01-29 13:21:32,0,0,0.13
2042,-28.10,1,18,2042,133.71,2026-01-29 13:21:32,0,0,0.13
2043,-18.10,1,19,2043,133.77,2026-01-29 13:21:32,0,0,0.14
2044,-18.10,1,19,2044,133.83,2026-01-29 13:21:32,0,0,0.14
2045,-18.10,1,19,2045,133.90,2026-01-29 13:21:32,0,0,0.14
2046,-28.10,1,19,2046,133.97,2026-01-29 13:21:32,0,0,0.14
2047,-28.10,1,19,2047,134.03,2026-01-29 13:21:32,0,0,0.14
2048,-28.10,1,19,2048,134.10,2026-01-29 13:21:32,0,0,0.14
2049,-28.10,1,19,2049,134.16,2026-01-29 13:21:32,0,0,0.14
2050,-28.10,1,19,2050,134.23,2026-01-29 13:21:32,0,0,0.14
2051,-28.10,1,19,2051,134.29,2026-01-29 13:21:33,0,0,0.14
2052,-28.10,1,19,2052,134.36,2026-01-29 13:21:33,0,0,0.14
2053,-28.10,1,19,2053,134.43,2026-01-29 13:21:33,0,0,0.14
2054,-28.10,1,19,2054,134.49,2026-01-29 13:21:33,0,0,0.14
2055,-28.10,1,19,2055,134.56,2026-01-29 13:21:33,0,0,0.14
2056,-18.10,1,20,2056,134.63,2026-01-29 13:21:33,0,0,0.15
2057,-18.10,1,20,2057,134.69,2026-01-29 13:21:33,0,0,0.15
2058,-18.10,1,20,2058,134.76,2026-01-29 13:21:33,0,0,0.15
2059,-28.10,1,20,2059,134.83,2026-01-29 13:21:33,0,0,0.15
2060,-28.10,1,20,2060,134.89,2026-01-29 13:21:33,0,0,0.15
2061,-28.10,1,20,2061,134.96,2026-01-29 13:21:33,0,0,0.15
2062,-28.10,1,20,2062,135.02,2026-01-29 13:21:33,0,0,0.15
2063,-28.10,1,20,2063,135.09,2026-01-29 13:21:33,0,0,0.15
2064,-28.10,1,20,2064,135.14,2026-01-29 13:21:33,0,0,0.15
2065,-28.10,1,20,2065,135.22,2026-01-29 13:21:33,0,0,0.15
2066,-28.10,1,20,2066,135.28,2026-01-29 13:21:34,0,0,0.15
2067,-28.10,1,20,2067,135.34,2026-01-29 13:21:34,0,0,0.15
2068,-28.10,1,20,2068,135.40,2026-01-29 13:21:34,0,0,0.15
2069,-28.10,1,20,2069,135.47,2026-01-29 13:21:34,0,0,0.15
2070,-28.10,1,20,2070,135.54,2026-01-29 13:21:34,0,0,0.15
2071,-28.10,1,20,2071,135.59,2026-01-29 13:21:34,0,0,0.15
2072,-28.10,1,20,2072,135.66,2026-01-29 13:21:34,0,0,0.15
2073,-28.10,1,20,2073,135.72,2026-01-29 13:21:34,0,0,0.15
2074,-28.10,1,20,2074,135.79,2026-01-29 13:21:34,0,0,0.15
2075,-28.10,1,20,2075,135.86,2026-01-29 13:21:34,0,0,0.15
2076,-28.10,1,20,2076,135.92,2026-01-29 13:21:34,0,0,0.15
2077,-28.10,1,20,2077,135.99,2026-01-29 13:21:34,0,0,0.15
2078,-28.10,1,20,2078,136.05,2026-01-29 13:21:34,0,0,0.15
2079,-28.10,1,20,2079,136.11,2026-01-29 13:21:34,0,0,0.15
2080,-28.10,1,20,2080,136.17,2026-01-29 13:21:34,0,0,0.15
2081,-28.10,1,20,2081,136.23,2026-01-29 13:21:34,0,0,0.15
2082,-28.10,1,20,2082,136.29,2026-01-29 13:21:35,0,0,0.15
2083,-28.10,1,20,2083,136.35,2026-01-29 13:21:35,0,0,0.15
2084,-28.10,1,20,2084,136.41,2026-01-29 13:21:35,0,0,0.15
2085,-28.10,1,20,2085,136.48,2026-01-29 13:21:35,0,0,0.15
2086,-28.10,1,20,2086,136.54,2026-01-29 13:21:35,0,0,0.15
2087,-28.10,1,20,2087,136.60,2026-01-29 13:21:35,0,0,0.15
2088,-28.10,1,20,2088,136.67,2026-01-29 13:21:35,0,0,0.15
2089,-28.10,1,20,2089,136.73,2026-01-29 13:21:35,0,0,0.15
2090,-28.10,1,20,2090,136.79,2026-01-29 13:21:35,0,0,0.15
2091,-28.10,1,20,2091,136.85,2026-01-29 13:21:35,0,0,0.15
2092,-28.10,1,20,2092,136.92,2026-01-29 13:21:35,0,0,0.15
2093,-28.10,1,20,2093,136.98,2026-01-29 13:21:35,0,0,0.15
