episode,reward,length,scanned_cells,timestep,elapsed_time,timestamp,collision_count,out_of_range_count,scan_efficiency
35,-35.10,1,7,35,23.59,2026-01-29 14:18:17,0,0,0.30
36,-35.10,1,7,36,23.64,2026-01-29 14:18:17,0,0,0.30
37,-29.10,1,7,37,23.71,2026-01-29 14:18:17,0,0,0.30
38,-35.10,1,7,38,23.76,2026-01-29 14:18:17,0,0,0.29
39,-35.10,1,7,39,23.82,2026-01-29 14:18:17,0,0,0.29
40,-29.10,1,7,40,23.88,2026-01-29 14:18:17,0,0,0.29
41,-35.10,1,7,41,23.94,2026-01-29 14:18:17,0,0,0.29
42,-35.10,1,7,42,24.00,2026-01-29 14:18:17,0,0,0.29
43,-19.09,1,8,43,24.06,2026-01-29 14:18:17,0,0,0.33
44,-25.10,1,8,44,24.11,2026-01-29 14:18:17,0,0,0.33
45,-25.10,1,8,45,24.17,2026-01-29 14:18:18,0,0,0.33
46,-29.10,1,8,46,24.22,2026-01-29 14:18:18,0,0,0.33
47,-35.10,1,8,47,24.29,2026-01-29 14:18:18,0,0,0.33
48,-35.10,1,8,48,24.34,2026-01-29 14:18:18,0,0,0.33
49,-29.10,1,8,49,24.40,2026-01-29 14:18:18,0,0,0.33
50,-35.10,1,8,50,24.46,2026-01-29 14:18:18,0,0,0.33
51,-35.10,1,8,51,24.52,2026-01-29 14:18:18,0,0,0.33
52,-29.10,1,8,52,24.58,2026-01-29 14:18:18,0,0,0.33
53,-35.10,1,8,53,24.65,2026-01-29 14:18:18,0,0,0.32
54,-35.10,1,8,54,24.71,2026-01-29 14:18:18,0,0,0.32
55,-29.10,1,8,55,24.77,2026-01-29 14:18:18,0,0,0.32
56,-35.09,1,8,56,24.83,2026-01-29 14:18:18,0,0,0.32
57,-35.10,1,8,57,24.89,2026-01-29 14:18:18,0,0,0.32
58,-29.10,1,8,58,24.95,2026-01-29 14:18:18,0,0,0.32
59,-35.10,1,8,59,25.01,2026-01-29 14:18:18,0,0,0.32
60,-35.10,1,8,60,25.07,2026-01-29 14:18:18,0,0,0.32
61,-29.10,1,8,61,25.13,2026-01-29 14:18:18,0,0,0.32
62,-35.10,1,8,62,25.18,2026-01-29 14:18:19,0,0,0.32
63,-35.10,1,8,63,25.24,2026-01-29 14:18:19,0,0,0.32
64,-29.10,1,8,64,25.30,2026-01-29 14:18:19,0,0,0.32
65,-35.10,1,8,65,25.36,2026-01-29 14:18:19,0,0,0.32
66,-35.10,1,8,66,25.42,2026-01-29 14:18:19,0,0,0.31
67,-29.10,1,8,67,25.48,2026-01-29 14:18:19,0,0,0.31
68,-35.10,1,8,68,25.54,2026-01-29 14:18:19,0,0,0.31
69,-35.10,1,8,69,25.60,2026-01-29 14:18:19,0,0,0.31
70,-9.10,1,10,70,25.65,2026-01-29 14:18:19,0,0,0.39
71,-15.10,1,10,71,25.71,2026-01-29 14:18:19,0,0,0.39
72,-15.10,1,10,72,25.77,2026-01-29 14:18:19,0,0,0.39
73,-29.10,1,10,73,25.83,2026-01-29 14:18:19,0,0,0.39
74,-35.10,1,10,74,25.89,2026-01-29 14:18:19,0,0,0.39
75,-35.10,1,10,75,25.95,2026-01-29 14:18:19,0,0,0.39
76,-29.10,1,10,76,26.01,2026-01-29 14:18:19,0,0,0.38
77,-35.10,1,10,77,26.06,2026-01-29 14:18:19,0,0,0.38
78,-35.10,1,10,78,26.13,2026-01-29 14:18:19,0,0,0.38
79,-29.10,1,10,79,26.19,2026-01-29 14:18:20,0,0,0.38
80,-35.10,1,10,80,26.24,2026-01-29 14:18:20,0,0,0.38
81,-35.10,1,10,81,26.30,2026-01-29 14:18:20,0,0,0.38
82,-29.10,1,10,82,26.36,2026-01-29 14:18:20,0,0,0.38
83,-25.10,1,11,83,26.42,2026-01-29 14:18:20,0,0,0.42
84,-25.10,1,11,84,26.48,2026-01-29 14:18:20,0,0,0.42
85,-19.10,1,11,85,26.54,2026-01-29 14:18:20,0,0,0.41
86,-35.10,1,11,86,26.61,2026-01-29 14:18:20,0,0,0.41
87,-35.10,1,11,87,26.66,2026-01-29 14:18:20,0,0,0.41
88,-29.10,1,11,88,26.72,2026-01-29 14:18:20,0,0,0.41
89,-35.10,1,11,89,26.78,2026-01-29 14:18:20,0,0,0.41
90,-35.10,1,11,90,26.84,2026-01-29 14:18:20,0,0,0.41
91,-29.10,1,11,91,26.90,2026-01-29 14:18:20,0,0,0.41
92,-35.10,1,11,92,26.96,2026-01-29 14:18:20,0,0,0.41
93,-35.10,1,11,93,27.02,2026-01-29 14:18:20,0,0,0.41
94,-29.10,1,11,94,27.07,2026-01-29 14:18:20,0,0,0.41
95,-35.10,1,11,95,27.14,2026-01-29 14:18:20,0,0,0.41
96,-35.10,1,11,96,27.20,2026-01-29 14:18:21,0,0,0.40
97,0.90,1,14,97,27.25,2026-01-29 14:18:21,0,0,0.51
98,-5.10,1,14,98,27.31,2026-01-29 14:18:21,0,0,0.51
99,-5.10,1,14,99,27.37,2026-01-29 14:18:21,0,0,0.51
100,-29.10,1,14,100,27.43,2026-01-29 14:18:21,0,0,0.51
101,-35.10,1,14,101,27.49,2026-01-29 14:18:21,0,0,0.51
102,-35.10,1,14,102,27.55,2026-01-29 14:18:21,0,0,0.51
103,-29.10,1,14,103,27.61,2026-01-29 14:18:21,0,0,0.51
104,-35.10,1,14,104,27.67,2026-01-29 14:18:21,0,0,0.51
105,-35.10,1,14,105,27.73,2026-01-29 14:18:21,0,0,0.50
106,-29.10,1,14,106,27.79,2026-01-29 14:18:21,0,0,0.50
107,-35.10,1,14,107,27.85,2026-01-29 14:18:21,0,0,0.50
108,-35.10,1,14,108,27.91,2026-01-29 14:18:21,0,0,0.50
109,-29.10,1,14,109,27.97,2026-01-29 14:18:21,0,0,0.50
110,-25.10,1,15,110,28.03,2026-01-29 14:18:21,0,0,0.54
111,-25.10,1,15,111,28.09,2026-01-29 14:18:21,0,0,0.53
112,-19.10,1,15,112,28.15,2026-01-29 14:18:21,0,0,0.53
113,-35.10,1,15,113,28.21,2026-01-29 14:18:22,0,0,0.53
114,-35.10,1,15,114,28.27,2026-01-29 14:18:22,0,0,0.53
115,-29.10,1,15,115,28.32,2026-01-29 14:18:22,0,0,0.53
116,-35.10,1,15,116,28.38,2026-01-29 14:18:22,0,0,0.53
117,-35.10,1,15,117,28.44,2026-01-29 14:18:22,0,0,0.53
118,-29.10,1,15,118,28.50,2026-01-29 14:18:22,0,0,0.53
119,-35.10,1,15,119,28.56,2026-01-29 14:18:22,0,0,0.53
120,-35.10,1,15,120,28.63,2026-01-29 14:18:22,0,0,0.52
121,-29.10,1,15,121,28.68,2026-01-29 14:18:22,0,0,0.52
122,-35.10,1,15,122,28.74,2026-01-29 14:18:22,0,0,0.52
123,-35.10,1,15,123,28.80,2026-01-29 14:18:22,0,0,0.52
124,-19.10,1,16,124,28.86,2026-01-29 14:18:22,0,0,0.55
125,-25.10,1,16,125,28.93,2026-01-29 14:18:22,0,0,0.55
126,-25.10,1,16,126,28.98,2026-01-29 14:18:22,0,0,0.55
127,-29.10,1,16,127,29.04,2026-01-29 14:18:22,0,0,0.55
128,-35.10,1,16,128,29.10,2026-01-29 14:18:22,0,0,0.55
129,-35.10,1,16,129,29.16,2026-01-29 14:18:22,0,0,0.55
130,-29.10,1,16,130,29.22,2026-01-29 14:18:23,0,0,0.55
131,-35.10,1,16,131,29.28,2026-01-29 14:18:23,0,0,0.55
132,-35.10,1,16,132,29.34,2026-01-29 14:18:23,0,0,0.55
133,-29.10,1,16,133,29.40,2026-01-29 14:18:23,0,0,0.54
134,-35.10,1,16,134,29.46,2026-01-29 14:18:23,0,0,0.54
135,-35.10,1,16,135,29.52,2026-01-29 14:18:23,0,0,0.54
136,-29.10,1,16,136,29.58,2026-01-29 14:18:23,0,0,0.54
137,-35.09,1,15,137,29.64,2026-01-29 14:18:23,0,0,0.51
138,-35.10,1,15,138,29.70,2026-01-29 14:18:23,0,0,0.51
139,-29.10,1,15,139,29.76,2026-01-29 14:18:23,0,0,0.50
140,-35.10,1,15,140,29.82,2026-01-29 14:18:23,0,0,0.50
141,-35.10,1,15,141,29.88,2026-01-29 14:18:23,0,0,0.50
142,-29.10,1,15,142,29.93,2026-01-29 14:18:23,0,0,0.50
143,-35.10,1,15,143,29.99,2026-01-29 14:18:23,0,0,0.50
144,-35.10,1,15,144,30.05,2026-01-29 14:18:23,0,0,0.50
145,-29.10,1,15,145,30.11,2026-01-29 14:18:23,0,0,0.50
146,-35.10,1,15,146,30.17,2026-01-29 14:18:23,0,0,0.50
147,-35.10,1,15,147,30.23,2026-01-29 14:18:24,0,0,0.50
148,-29.10,1,15,148,30.29,2026-01-29 14:18:24,0,0,0.50
149,-35.10,1,15,149,30.35,2026-01-29 14:18:24,0,0,0.49
150,-35.10,1,15,150,30.41,2026-01-29 14:18:24,0,0,0.49
151,-9.10,1,17,151,30.46,2026-01-29 14:18:24,0,0,0.56
152,-65.10,1,17,152,30.52,2026-01-29 14:18:24,0,0,0.56
153,-65.10,1,17,153,30.58,2026-01-29 14:18:24,0,0,0.56
154,-29.10,1,17,154,30.64,2026-01-29 14:18:24,0,0,0.55
155,-85.10,1,17,155,30.70,2026-01-29 14:18:24,0,0,0.55
156,-85.10,1,17,156,30.76,2026-01-29 14:18:24,0,0,0.55
157,-29.10,1,17,157,30.82,2026-01-29 14:18:24,0,0,0.55
158,-85.10,1,17,158,30.88,2026-01-29 14:18:24,0,0,0.55
159,-85.10,1,17,159,30.94,2026-01-29 14:18:24,0,0,0.55
160,-29.10,1,17,160,30.99,2026-01-29 14:18:24,0,0,0.55
161,-85.10,1,17,161,31.06,2026-01-29 14:18:24,0,0,0.55
162,-85.10,1,17,162,31.12,2026-01-29 14:18:24,0,0,0.55
163,-29.10,1,17,163,31.18,2026-01-29 14:18:25,0,0,0.55
164,-85.09,1,17,164,31.24,2026-01-29 14:18:25,0,0,0.54
165,-85.10,1,17,165,31.29,2026-01-29 14:18:25,0,0,0.54
166,-29.10,1,17,166,31.36,2026-01-29 14:18:25,0,0,0.54
167,-85.10,1,17,167,31.42,2026-01-29 14:18:25,0,0,0.54
168,-85.10,1,17,168,31.47,2026-01-29 14:18:25,0,0,0.54
169,-29.10,1,17,169,31.54,2026-01-29 14:18:25,0,0,0.54
170,-85.10,1,17,170,31.59,2026-01-29 14:18:25,0,0,0.54
171,-85.10,1,17,171,31.65,2026-01-29 14:18:25,0,0,0.54
172,-29.10,1,17,172,31.71,2026-01-29 14:18:25,0,0,0.54
173,-85.10,1,17,173,31.77,2026-01-29 14:18:25,0,0,0.54
174,-85.10,1,17,174,31.82,2026-01-29 14:18:25,0,0,0.53
175,-29.10,1,17,175,31.88,2026-01-29 14:18:25,0,0,0.53
176,-85.10,1,17,176,31.94,2026-01-29 14:18:25,0,0,0.53
177,-85.10,1,17,177,32.00,2026-01-29 14:18:25,0,0,0.53
178,-29.10,1,16,178,32.06,2026-01-29 14:18:25,0,0,0.50
179,-85.10,1,16,179,32.12,2026-01-29 14:18:25,0,0,0.50
180,-85.10,1,16,180,32.17,2026-01-29 14:18:26,0,0,0.50
181,-29.10,1,16,181,32.24,2026-01-29 14:18:26,0,0,0.50
182,-85.10,1,16,182,32.29,2026-01-29 14:18:26,0,0,0.50
183,-85.10,1,16,183,32.35,2026-01-29 14:18:26,0,0,0.49
184,-29.10,1,16,184,32.42,2026-01-29 14:18:26,0,0,0.49
185,-85.10,1,16,185,32.47,2026-01-29 14:18:26,0,0,0.49
186,-85.10,1,16,186,32.53,2026-01-29 14:18:26,0,0,0.49
187,-29.10,1,16,187,32.59,2026-01-29 14:18:26,0,0,0.49
188,-85.10,1,16,188,32.65,2026-01-29 14:18:26,0,0,0.49
189,-85.10,1,16,189,32.71,2026-01-29 14:18:26,0,0,0.49
190,-29.10,1,16,190,32.77,2026-01-29 14:18:26,0,0,0.49
191,-85.10,1,16,191,32.82,2026-01-29 14:18:26,0,0,0.49
192,-85.10,1,16,192,32.88,2026-01-29 14:18:26,0,0,0.49
193,-29.10,1,16,193,32.94,2026-01-29 14:18:26,0,0,0.49
194,-85.10,1,16,194,33.00,2026-01-29 14:18:26,0,0,0.48
195,-85.10,1,16,195,33.05,2026-01-29 14:18:26,0,0,0.48
196,-29.10,1,16,196,33.12,2026-01-29 14:18:26,0,0,0.48
197,-85.10,1,16,197,33.17,2026-01-29 14:18:27,0,0,0.48
198,-85.10,1,16,198,33.23,2026-01-29 14:18:27,0,0,0.48
199,-29.10,1,16,199,33.29,2026-01-29 14:18:27,0,0,0.48
200,-85.10,1,16,200,33.35,2026-01-29 14:18:27,0,0,0.48
201,-85.10,1,16,201,33.41,2026-01-29 14:18:27,0,0,0.48
202,-29.10,1,16,202,33.47,2026-01-29 14:18:27,0,0,0.48
203,-85.10,1,16,203,33.53,2026-01-29 14:18:27,0,0,0.48
204,-85.10,1,16,204,33.59,2026-01-29 14:18:27,0,0,0.48
205,-29.10,1,15,205,33.65,2026-01-29 14:18:27,0,0,0.45
206,-35.10,1,15,206,33.71,2026-01-29 14:18:27,0,0,0.44
207,-35.10,1,15,207,33.76,2026-01-29 14:18:27,0,0,0.44
208,-29.10,1,15,208,33.82,2026-01-29 14:18:27,0,0,0.44
209,-35.10,1,15,209,33.88,2026-01-29 14:18:27,0,0,0.44
210,-35.10,1,15,210,33.94,2026-01-29 14:18:27,0,0,0.44
211,-29.10,1,15,211,34.00,2026-01-29 14:18:27,0,0,0.44
212,-35.10,1,15,212,34.06,2026-01-29 14:18:27,0,0,0.44
213,-35.10,1,15,213,34.12,2026-01-29 14:18:27,0,0,0.44
214,-29.10,1,15,214,34.19,2026-01-29 14:18:28,0,0,0.44
215,-35.10,1,15,215,34.24,2026-01-29 14:18:28,0,0,0.44
216,-35.10,1,15,216,34.30,2026-01-29 14:18:28,0,0,0.44
217,-29.10,1,15,217,34.36,2026-01-29 14:18:28,0,0,0.44
218,-35.10,1,15,218,34.41,2026-01-29 14:18:28,0,0,0.44
219,-35.10,1,14,219,34.48,2026-01-29 14:18:28,0,0,0.41
220,-29.10,1,14,220,34.53,2026-01-29 14:18:28,0,0,0.41
221,-35.10,1,14,221,34.59,2026-01-29 14:18:28,0,0,0.40
222,-35.10,1,14,222,34.65,2026-01-29 14:18:28,0,0,0.40
223,-29.10,1,14,223,34.71,2026-01-29 14:18:28,0,0,0.40
224,-35.10,1,14,224,34.77,2026-01-29 14:18:28,0,0,0.40
225,-35.10,1,14,225,34.83,2026-01-29 14:18:28,0,0,0.40
226,-29.10,1,14,226,34.88,2026-01-29 14:18:28,0,0,0.40
227,-35.10,1,14,227,34.94,2026-01-29 14:18:28,0,0,0.40
228,-35.10,1,14,228,35.00,2026-01-29 14:18:28,0,0,0.40
229,-29.10,1,14,229,35.06,2026-01-29 14:18:28,0,0,0.40
230,-35.10,1,14,230,35.12,2026-01-29 14:18:28,0,0,0.40
231,-35.10,1,14,231,35.18,2026-01-29 14:18:29,0,0,0.40
232,-29.10,1,13,232,35.23,2026-01-29 14:18:29,0,0,0.37
233,-35.10,1,13,233,35.30,2026-01-29 14:18:29,0,0,0.37
234,-35.10,1,13,234,35.36,2026-01-29 14:18:29,0,0,0.37
235,-29.10,1,13,235,35.42,2026-01-29 14:18:29,0,0,0.37
236,-35.10,1,13,236,35.48,2026-01-29 14:18:29,0,0,0.37
237,-35.10,1,13,237,35.54,2026-01-29 14:18:29,0,0,0.37
238,-29.10,1,13,238,35.60,2026-01-29 14:18:29,0,0,0.37
239,-35.10,1,13,239,35.66,2026-01-29 14:18:29,0,0,0.36
240,-35.10,1,13,240,35.72,2026-01-29 14:18:29,0,0,0.36
241,-29.10,1,13,241,35.78,2026-01-29 14:18:29,0,0,0.36
242,-35.10,1,13,242,35.84,2026-01-29 14:18:29,0,0,0.36
243,-35.10,1,13,243,35.89,2026-01-29 14:18:29,0,0,0.36
244,-29.10,1,13,244,35.95,2026-01-29 14:18:29,0,0,0.36
245,-35.10,1,13,245,36.01,2026-01-29 14:18:29,0,0,0.36
246,-35.10,1,11,246,36.07,2026-01-29 14:18:29,0,0,0.30
247,-29.10,1,11,247,36.12,2026-01-29 14:18:29,0,0,0.30
248,-35.10,1,11,248,36.19,2026-01-29 14:18:30,0,0,0.30
249,-35.10,1,11,249,36.24,2026-01-29 14:18:30,0,0,0.30
250,-29.10,1,11,250,36.30,2026-01-29 14:18:30,0,0,0.30
251,-35.10,1,11,251,36.36,2026-01-29 14:18:30,0,0,0.30
252,-35.10,1,11,252,36.42,2026-01-29 14:18:30,0,0,0.30
253,-29.10,1,11,253,36.47,2026-01-29 14:18:30,0,0,0.30
254,-35.10,1,11,254,36.54,2026-01-29 14:18:30,0,0,0.30
255,-35.10,1,11,255,36.59,2026-01-29 14:18:30,0,0,0.30
256,-29.10,1,11,256,36.65,2026-01-29 14:18:30,0,0,0.30
257,-35.10,1,11,257,36.71,2026-01-29 14:18:30,0,0,0.30
258,-35.10,1,11,258,36.77,2026-01-29 14:18:30,0,0,0.30
259,-29.10,1,9,259,36.83,2026-01-29 14:18:30,0,0,0.24
260,-35.10,1,9,260,36.89,2026-01-29 14:18:30,0,0,0.24
261,-35.10,1,9,261,36.95,2026-01-29 14:18:30,0,0,0.24
262,-30.10,1,9,262,37.00,2026-01-29 14:18:30,0,0,0.24
263,-35.10,1,9,263,37.07,2026-01-29 14:18:30,0,0,0.24
264,-35.10,1,9,264,37.12,2026-01-29 14:18:30,0,0,0.24
265,-30.10,1,9,265,37.18,2026-01-29 14:18:31,0,0,0.24
266,-35.10,1,9,266,37.24,2026-01-29 14:18:31,0,0,0.24
267,-35.10,1,9,267,37.29,2026-01-29 14:18:31,0,0,0.24
268,-30.10,1,9,268,37.35,2026-01-29 14:18:31,0,0,0.24
269,-35.10,1,9,269,37.41,2026-01-29 14:18:31,0,0,0.24
270,-35.10,1,9,270,37.47,2026-01-29 14:18:31,0,0,0.24
271,-30.10,1,9,271,37.53,2026-01-29 14:18:31,0,0,0.24
272,-35.10,1,9,272,37.59,2026-01-29 14:18:31,0,0,0.24
273,-35.10,1,9,273,37.65,2026-01-29 14:18:31,0,0,0.24
274,-29.10,1,9,274,37.71,2026-01-29 14:18:31,0,0,0.24
275,-35.10,1,9,275,37.77,2026-01-29 14:18:31,0,0,0.24
276,-35.10,1,9,276,37.83,2026-01-29 14:18:31,0,0,0.24
277,-29.10,1,9,277,37.89,2026-01-29 14:18:31,0,0,0.24
278,-35.10,1,9,278,37.94,2026-01-29 14:18:31,0,0,0.24
279,-35.10,1,9,279,38.00,2026-01-29 14:18:31,0,0,0.24
280,-29.10,1,9,280,38.06,2026-01-29 14:18:31,0,0,0.24
281,-35.10,1,9,281,38.12,2026-01-29 14:18:31,0,0,0.24
282,-35.10,1,9,282,38.18,2026-01-29 14:18:32,0,0,0.24
283,-29.10,1,9,283,38.24,2026-01-29 14:18:32,0,0,0.24
284,-35.10,1,9,284,38.29,2026-01-29 14:18:32,0,0,0.24
285,-35.10,1,9,285,38.36,2026-01-29 14:18:32,0,0,0.23
286,-29.10,1,9,286,38.42,2026-01-29 14:18:32,0,0,0.23
287,-35.10,1,8,287,38.48,2026-01-29 14:18:32,0,0,0.21
288,-35.10,1,8,288,38.54,2026-01-29 14:18:32,0,0,0.21
289,-29.10,1,8,289,38.60,2026-01-29 14:18:32,0,0,0.21
290,-35.10,1,8,290,38.67,2026-01-29 14:18:32,0,0,0.21
291,-35.10,1,8,291,38.72,2026-01-29 14:18:32,0,0,0.21
292,-29.10,1,8,292,38.78,2026-01-29 14:18:32,0,0,0.21
293,-35.10,1,8,293,38.84,2026-01-29 14:18:32,0,0,0.21
294,-35.10,1,8,294,38.90,2026-01-29 14:18:32,0,0,0.21
295,-29.10,1,8,295,38.96,2026-01-29 14:18:32,0,0,0.21
