episode,reward,length,scanned_cells,timestep,elapsed_time,timestamp,scan_efficiency,avg_repulsion,avg_entropy,avg_distance,avg_leader,avg_direction,algorithm_type,env_type,control_mode
0,0.00,1,4,5,5.13,2026-02-04 19:55:53,0.78,4.000,2.000,2.000,2.000,2.000,hrl_dqn_apf,hierarchical,dqn
1,8264.03,330,33,514,514.32,2026-02-04 20:04:22,0.06,4.000,2.000,2.000,2.000,2.000,hrl_dqn_apf,hierarchical,dqn
