timestamp,elapsed_time,scanned_count,unscanned_count,total_count,scan_ratio,global_avg_entropy,global_scan_ratio,entropy_bins,entropy_hist,entropy_cdf,repulsion_coefficient,entropy_coefficient,distance_coefficient,leader_range_coefficient,direction_retention_coefficient,UAV1_x,UAV1_y,UAV1_z,UAV1_roll,UAV1_pitch,UAV1_yaw,UAV2_x,UAV2_y,UAV2_z,UAV2_roll,UAV2_pitch,UAV2_yaw,UAV3_x,UAV3_y,UAV3_z,UAV3_roll,UAV3_pitch,UAV3_yaw,UAV1_battery_voltage,UAV2_battery_voltage,UAV3_battery_voltage
2026-01-29 14:18:02,11.03,6,395,401,1.50%,87.96,0.37%,"[0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 65, 70, 75, 80, 85, 90, 95, 100]","[6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1210, 9, 12, 376]","[0.0037197768133911966, 0.0037197768133911966, 0.0037197768133911966, 0.0037197768133911966, 0.0037197768133911966, 0.0037197768133911966, 0.0037197768133911966, 0.0037197768133911966, 0.0037197768133911966, 0.0037197768133911966, 0.0037197768133911966, 0.0037197768133911966, 0.0037197768133911966, 0.0037197768133911966, 0.0037197768133911966, 0.0037197768133911966, 0.7538747675139492, 0.759454432734036, 0.7668939863608184, 1.0]",4.0,2.0,2.0,2.0,2.0,-10.000,1.439,0.789,0.00,0.00,0.00,-14.299,0.959,-0.590,0.00,0.00,0.00,-20.110,0.034,-0.590,0.00,0.00,0.00,4.200,4.200,4.200
2026-01-29 14:18:03,12.04,6,393,399,1.50%,88.17,0.37%,"[0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 65, 70, 75, 80, 85, 90, 95, 100]","[6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1210, 9, 8, 380]","[0.0037197768133911966, 0.0037197768133911966, 0.0037197768133911966, 0.0037197768133911966, 0.0037197768133911966, 0.0037197768133911966, 0.0037197768133911966, 0.0037197768133911966, 0.0037197768133911966, 0.0037197768133911966, 0.0037197768133911966, 0.0037197768133911966, 0.0037197768133911966, 0.0037197768133911966, 0.0037197768133911966, 0.0037197768133911966, 0.7538747675139492, 0.759454432734036, 0.7644141351518909, 1.0]",4.0,2.0,2.0,2.0,2.0,-10.000,1.453,0.444,0.00,0.00,0.00,-14.299,1.374,-0.590,0.00,0.00,0.00,-20.110,0.034,-0.590,0.00,0.00,0.00,4.200,4.200,4.200
2026-01-29 14:18:04,13.05,6,397,403,1.49%,88.37,0.37%,"[0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 65, 70, 75, 80, 85, 90, 95, 100]","[6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1206, 7, 14, 380]","[0.0037197768133911966, 0.0037197768133911966, 0.0037197768133911966, 0.0037197768133911966, 0.0037197768133911966, 0.0037197768133911966, 0.0037197768133911966, 0.0037197768133911966, 0.0037197768133911966, 0.0037197768133911966, 0.0037197768133911966, 0.0037197768133911966, 0.0037197768133911966, 0.0037197768133911966, 0.0037197768133911966, 0.0037197768133911966, 0.7513949163050218, 0.7557346559206448, 0.7644141351518909, 1.0]",4.0,2.0,2.0,2.0,2.0,-10.000,1.453,0.306,0.00,0.00,0.00,-14.299,1.545,-0.590,0.00,0.00,0.00,-20.110,0.034,-0.590,0.00,0.00,0.00,4.200,4.200,4.200
2026-01-29 14:18:05,14.05,6,399,405,1.48%,88.77,0.37%,"[0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 65, 70, 75, 80, 85, 90, 95, 100]","[5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1206, 7, 8, 386]","[0.0030998140111593306, 0.0037197768133911966, 0.0037197768133911966, 0.0037197768133911966, 0.0037197768133911966, 0.0037197768133911966, 0.0037197768133911966, 0.0037197768133911966, 0.0037197768133911966, 0.0037197768133911966, 0.0037197768133911966, 0.0037197768133911966, 0.0037197768133911966, 0.0037197768133911966, 0.0037197768133911966, 0.0037197768133911966, 0.7513949163050218, 0.7557346559206448, 0.7606943583384997, 1.0]",4.0,2.0,2.0,2.0,2.0,-10.000,1.417,1.290,0.00,0.00,0.00,-14.299,1.543,-0.590,0.00,0.00,0.00,-20.110,0.034,-0.590,0.00,0.00,0.00,4.200,4.200,4.200
2026-01-29 14:18:06,15.05,6,399,405,1.48%,88.94,0.37%,"[0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 65, 70, 75, 80, 85, 90, 95, 100]","[5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1201, 12, 9, 385]","[0.0030998140111593306, 0.0037197768133911966, 0.0037197768133911966, 0.0037197768133911966, 0.0037197768133911966, 0.0037197768133911966, 0.0037197768133911966, 0.0037197768133911966, 0.0037197768133911966, 0.0037197768133911966, 0.0037197768133911966, 0.0037197768133911966, 0.0037197768133911966, 0.0037197768133911966, 0.0037197768133911966, 0.0037197768133911966, 0.7482951022938623, 0.7557346559206448, 0.7613143211407316, 1.0]",4.0,2.0,2.0,2.0,2.0,-10.000,1.398,1.878,0.00,0.00,0.00,-14.299,1.553,-0.590,0.00,0.00,0.00,-20.110,0.297,-0.590,0.00,0.00,0.00,4.200,4.200,4.200
2026-01-29 14:18:07,16.05,7,398,405,1.73%,89.09,0.43%,"[0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 65, 70, 75, 80, 85, 90, 95, 100]","[6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1198, 14, 9, 385]","[0.0037197768133911966, 0.0043397396156230625, 0.0043397396156230625, 0.0043397396156230625, 0.0043397396156230625, 0.0043397396156230625, 0.0043397396156230625, 0.0043397396156230625, 0.0043397396156230625, 0.0043397396156230625, 0.0043397396156230625, 0.0043397396156230625, 0.0043397396156230625, 0.0043397396156230625, 0.0043397396156230625, 0.0043397396156230625, 0.7470551766893986, 0.7557346559206448, 0.7613143211407316, 1.0]",4.0,2.0,2.0,2.0,2.0,-10.000,1.386,1.855,0.00,0.00,0.00,-14.299,1.559,-0.590,0.00,0.00,0.00,-20.110,0.666,-0.590,0.00,0.00,0.00,4.200,4.200,4.200
2026-01-29 14:18:08,17.06,7,400,407,1.72%,89.29,0.43%,"[0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 65, 70, 75, 80, 85, 90, 95, 100]","[6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1198, 14, 9, 385]","[0.0037197768133911966, 0.0043397396156230625, 0.0043397396156230625, 0.0043397396156230625, 0.0043397396156230625, 0.0043397396156230625, 0.0043397396156230625, 0.0043397396156230625, 0.0043397396156230625, 0.0043397396156230625, 0.0043397396156230625, 0.0043397396156230625, 0.0043397396156230625, 0.0043397396156230625, 0.0043397396156230625, 0.0043397396156230625, 0.7470551766893986, 0.7557346559206448, 0.7613143211407316, 1.0]",4.0,2.0,2.0,2.0,2.0,-10.000,1.395,1.522,0.00,0.00,0.00,-14.299,1.562,-0.590,0.00,0.00,0.00,-20.110,1.061,-0.590,0.00,0.00,0.00,4.200,4.200,4.200
2026-01-29 14:18:09,18.06,7,400,407,1.72%,89.69,0.43%,"[0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 65, 70, 75, 80, 85, 90, 95, 100]","[6, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1192, 16, 7, 391]","[0.0037197768133911966, 0.0037197768133911966, 0.0043397396156230625, 0.0043397396156230625, 0.0043397396156230625, 0.0043397396156230625, 0.0043397396156230625, 0.0043397396156230625, 0.0043397396156230625, 0.0043397396156230625, 0.0043397396156230625, 0.0043397396156230625, 0.0043397396156230625, 0.0043397396156230625, 0.0043397396156230625, 0.0043397396156230625, 0.7433353998760074, 0.7532548047117174, 0.7575945443273404, 1.0]",4.0,2.0,2.0,2.0,2.0,-10.000,1.391,1.378,0.00,0.00,0.00,-14.299,1.564,-0.590,0.00,0.00,0.00,-20.110,1.536,-0.590,0.00,0.00,0.00,4.200,4.200,4.200
2026-01-29 14:18:10,19.07,7,401,408,1.72%,89.90,0.43%,"[0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 65, 70, 75, 80, 85, 90, 95, 100]","[5, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1192, 16, 7, 391]","[0.0030998140111593306, 0.0037197768133911966, 0.0043397396156230625, 0.0043397396156230625, 0.0043397396156230625, 0.0043397396156230625, 0.0043397396156230625, 0.0043397396156230625, 0.0043397396156230625, 0.0043397396156230625, 0.0043397396156230625, 0.0043397396156230625, 0.0043397396156230625, 0.0043397396156230625, 0.0043397396156230625, 0.0043397396156230625, 0.7433353998760074, 0.7532548047117174, 0.7575945443273404, 1.0]",4.0,2.0,2.0,2.0,2.0,-10.000,1.364,1.866,0.00,0.00,0.00,-14.299,1.564,-0.590,0.00,0.00,0.00,-20.110,1.532,-0.590,0.00,0.00,0.00,4.200,4.200,4.200
2026-01-29 14:18:11,20.07,7,401,408,1.72%,90.10,0.43%,"[0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 65, 70, 75, 80, 85, 90, 95, 100]","[5, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1192, 12, 11, 391]","[0.0030998140111593306, 0.0037197768133911966, 0.0043397396156230625, 0.0043397396156230625, 0.0043397396156230625, 0.0043397396156230625, 0.0043397396156230625, 0.0043397396156230625, 0.0043397396156230625, 0.0043397396156230625, 0.0043397396156230625, 0.0043397396156230625, 0.0043397396156230625, 0.0043397396156230625, 0.0043397396156230625, 0.0043397396156230625, 0.7433353998760074, 0.7507749535027899, 0.7575945443273404, 1.0]",4.0,2.0,2.0,2.0,2.0,-10.000,1.345,2.549,0.00,0.00,0.00,-14.299,1.564,-0.590,0.00,0.00,0.00,-20.110,1.546,-0.590,0.00,0.00,0.00,4.200,4.200,4.200
2026-01-29 14:18:12,21.08,0,352,352,0.00%,79.98,0.00%,"[0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 65, 70, 75, 80, 85, 90, 95, 100]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 1, 0, 0, 1608, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0030998140111593306, 0.0030998140111593306, 0.0030998140111593306, 1.0, 1.0, 1.0, 1.0]",4.0,2.0,2.0,2.0,2.0,-10.000,1.335,3.288,0.00,0.00,0.00,-14.299,1.565,-0.590,0.00,0.00,0.00,-20.110,1.555,-0.590,0.00,0.00,0.00,4.200,4.200,4.200
2026-01-29 14:18:13,22.08,5,347,352,1.42%,80.15,0.31%,"[0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 65, 70, 75, 80, 85, 90, 95, 100]","[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1607, 0, 0, 0]","[0.0030998140111593306, 0.0030998140111593306, 0.0030998140111593306, 0.0030998140111593306, 0.0030998140111593306, 0.0030998140111593306, 0.0030998140111593306, 0.0030998140111593306, 0.0030998140111593306, 0.0030998140111593306, 0.0030998140111593306, 0.0030998140111593306, 0.0030998140111593306, 0.0037197768133911966, 0.0037197768133911966, 0.0037197768133911966, 1.0, 1.0, 1.0, 1.0]",4.0,2.0,2.0,2.0,2.0,-10.000,1.324,4.804,0.00,0.00,0.00,-14.299,1.565,-0.590,0.00,0.00,0.00,-20.110,1.562,-0.590,0.00,0.00,0.00,4.200,4.200,4.200
2026-01-29 14:18:14,23.08,5,348,353,1.42%,80.31,0.31%,"[0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 65, 70, 75, 80, 85, 90, 95, 100]","[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1606, 0, 0, 0]","[0.0030998140111593306, 0.0030998140111593306, 0.0030998140111593306, 0.0030998140111593306, 0.0030998140111593306, 0.0030998140111593306, 0.0030998140111593306, 0.0030998140111593306, 0.0030998140111593306, 0.0030998140111593306, 0.0030998140111593306, 0.0037197768133911966, 0.0037197768133911966, 0.0043397396156230625, 0.0043397396156230625, 0.0043397396156230625, 1.0, 1.0, 1.0, 1.0]",4.0,2.0,2.0,2.0,2.0,-10.000,1.320,5.566,0.00,0.00,0.00,-14.299,1.565,-0.590,0.00,0.00,0.00,-20.110,1.564,-0.590,0.00,0.00,0.00,4.200,4.200,4.200
2026-01-29 14:18:15,24.09,6,347,353,1.70%,80.45,0.37%,"[0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 65, 70, 75, 80, 85, 90, 95, 100]","[6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1606, 0, 0, 0]","[0.0037197768133911966, 0.0037197768133911966, 0.0037197768133911966, 0.0037197768133911966, 0.0037197768133911966, 0.0037197768133911966, 0.0037197768133911966, 0.0037197768133911966, 0.0037197768133911966, 0.0037197768133911966, 0.0037197768133911966, 0.0037197768133911966, 0.0037197768133911966, 0.0043397396156230625, 0.0043397396156230625, 0.0043397396156230625, 1.0, 1.0, 1.0, 1.0]",4.0,2.0,2.0,2.0,2.0,-10.000,1.317,6.330,0.00,0.00,0.00,-14.299,1.565,-0.590,0.00,0.00,0.00,-20.110,1.564,-0.590,0.00,0.00,0.00,4.196,4.196,4.196
2026-01-29 14:18:16,25.09,7,348,355,1.97%,80.58,0.43%,"[0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 65, 70, 75, 80, 85, 90, 95, 100]","[6, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1605, 0, 0, 0]","[0.0037197768133911966, 0.0037197768133911966, 0.0037197768133911966, 0.0043397396156230625, 0.0043397396156230625, 0.0043397396156230625, 0.0043397396156230625, 0.0043397396156230625, 0.0043397396156230625, 0.0043397396156230625, 0.0043397396156230625, 0.0043397396156230625, 0.0043397396156230625, 0.0043397396156230625, 0.0049597024178549285, 0.0049597024178549285, 1.0, 1.0, 1.0, 1.0]",4.0,2.0,2.0,2.0,2.0,-10.000,1.314,7.090,0.00,0.00,0.00,-14.299,1.667,-0.590,0.00,0.00,0.00,-20.110,1.653,-0.590,0.00,0.00,0.00,4.194,4.194,4.194
2026-01-29 14:18:17,26.09,8,349,357,2.24%,80.86,0.50%,"[0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 65, 70, 75, 80, 85, 90, 95, 100]","[8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1261, 343, 0, 0]","[0.0049597024178549285, 0.0049597024178549285, 0.0049597024178549285, 0.0049597024178549285, 0.0049597024178549285, 0.0049597024178549285, 0.0049597024178549285, 0.0049597024178549285, 0.0049597024178549285, 0.0049597024178549285, 0.0049597024178549285, 0.0049597024178549285, 0.0049597024178549285, 0.0049597024178549285, 0.005579665220086794, 0.005579665220086794, 0.78735275883447, 1.0, 1.0, 1.0]",4.0,2.0,2.0,2.0,2.0,-9.941,1.351,8.558,0.00,0.00,0.00,-14.299,2.009,-0.860,0.00,0.00,0.00,-20.110,2.388,-0.590,0.00,0.00,0.00,4.191,4.191,4.191
2026-01-29 14:18:18,27.10,8,349,357,2.24%,81.00,0.50%,"[0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 65, 70, 75, 80, 85, 90, 95, 100]","[7, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 1261, 341, 0, 0]","[0.0043397396156230625, 0.0049597024178549285, 0.0049597024178549285, 0.0049597024178549285, 0.0049597024178549285, 0.0049597024178549285, 0.0049597024178549285, 0.0049597024178549285, 0.0049597024178549285, 0.0049597024178549285, 0.0049597024178549285, 0.006199628022318661, 0.006199628022318661, 0.006199628022318661, 0.006819590824550527, 0.006819590824550527, 0.7885926844389337, 1.0, 1.0, 1.0]",4.0,2.0,2.0,2.0,2.0,-9.496,1.392,8.882,0.00,0.00,0.00,-14.466,2.044,-1.304,0.00,0.00,0.00,-19.973,2.498,-0.590,0.00,0.00,0.00,4.189,4.189,4.189
2026-01-29 14:18:19,28.10,11,352,363,3.03%,81.06,0.68%,"[0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 65, 70, 75, 80, 85, 90, 95, 100]","[9, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1260, 341, 0, 0]","[0.005579665220086794, 0.006199628022318661, 0.006819590824550527, 0.006819590824550527, 0.006819590824550527, 0.006819590824550527, 0.006819590824550527, 0.006819590824550527, 0.006819590824550527, 0.006819590824550527, 0.006819590824550527, 0.006819590824550527, 0.006819590824550527, 0.006819590824550527, 0.007439553626782393, 0.007439553626782393, 0.7885926844389337, 1.0, 1.0, 1.0]",4.0,2.0,2.0,2.0,2.0,-9.171,1.427,9.335,0.00,0.00,0.00,-15.024,2.054,-1.475,0.00,0.00,0.00,-19.434,2.497,-0.590,0.00,0.00,0.00,4.186,4.186,4.186
