timestamp,elapsed_time,scanned_count,unscanned_count,total_count,scan_ratio,global_avg_entropy,global_scan_ratio,entropy_bins,entropy_hist,entropy_cdf,repulsion_coefficient,entropy_coefficient,distance_coefficient,leader_range_coefficient,direction_retention_coefficient,hl_action,hl_goal_x,hl_goal_y,hl_goal_z,algorithm_type,env_type,control_mode,UAV1_x,UAV1_y,UAV1_z,UAV1_roll,UAV1_pitch,UAV1_yaw,UAV2_x,UAV2_y,UAV2_z,UAV2_roll,UAV2_pitch,UAV2_yaw,UAV3_x,UAV3_y,UAV3_z,UAV3_roll,UAV3_pitch,UAV3_yaw,UAV1_battery_voltage,UAV2_battery_voltage,UAV3_battery_voltage
2026-02-04 20:45:36,1.00,4,348,352,1.14%,79.98,0.25%,"[0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 65, 70, 75, 80, 85, 90, 95, 100]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1609, 0, 0, 0]","[0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 1.0, 1.0, 1.0, 1.0]",4.0,2.0,2.0,2.0,2.0,,,,,hrl_dqn_apf,hierarchical,dqn,-10.001,1.572,-0.760,0.00,0.00,0.00,-14.300,1.575,-0.590,0.00,0.00,0.00,-20.110,1.566,-0.590,0.00,0.00,0.00,4.200,4.200,4.200
2026-02-04 20:45:37,2.00,4,348,352,1.14%,80.15,0.25%,"[0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 65, 70, 75, 80, 85, 90, 95, 100]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1609, 0, 0, 0]","[0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 1.0, 1.0, 1.0, 1.0]",4.0,2.0,2.0,2.0,2.0,,,,,hrl_dqn_apf,hierarchical,dqn,-10.001,1.572,-0.760,0.00,0.00,0.00,-14.300,1.575,-0.590,0.00,0.00,0.00,-20.110,1.571,-0.590,0.00,0.00,0.00,4.200,4.200,4.200
2026-02-04 20:45:38,3.01,4,349,353,1.13%,80.50,0.25%,"[0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 65, 70, 75, 80, 85, 90, 95, 100]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1609, 0, 0, 0]","[0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 1.0, 1.0, 1.0, 1.0]",4.0,2.0,2.0,2.0,2.0,,,,,hrl_dqn_apf,hierarchical,dqn,-10.001,1.572,-0.760,0.00,0.00,0.00,-14.300,1.575,-0.590,0.00,0.00,0.00,-20.110,1.574,-0.590,0.00,0.00,0.00,4.200,4.200,4.200
2026-02-04 20:45:39,4.01,4,349,353,1.13%,80.67,0.25%,"[0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 65, 70, 75, 80, 85, 90, 95, 100]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1609, 0, 0, 0]","[0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 1.0, 1.0, 1.0, 1.0]",4.0,2.0,2.0,2.0,2.0,6,-23.67798,8.0,-6.0,hrl_dqn_apf,hierarchical,dqn,-9.997,1.562,-0.760,0.00,0.00,0.00,-14.303,1.565,-0.590,0.00,0.00,0.00,-20.110,1.565,-0.594,0.00,0.00,0.00,4.197,4.197,4.197
2026-02-04 20:45:40,5.01,4,351,355,1.13%,80.81,0.25%,"[0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 65, 70, 75, 80, 85, 90, 95, 100]","[4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1608, 0, 0, 0]","[0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0030998140111593306, 0.0030998140111593306, 0.0030998140111593306, 0.0030998140111593306, 0.0030998140111593306, 0.0030998140111593306, 0.0030998140111593306, 0.0030998140111593306, 0.0030998140111593306, 0.0030998140111593306, 1.0, 1.0, 1.0, 1.0]",4.0,2.0,2.0,2.0,2.0,0,-29.59774,8.0,-12.0,hrl_dqn_apf,hierarchical,dqn,-9.691,1.538,-0.772,0.00,0.00,0.00,-14.610,1.541,-0.578,0.00,0.00,0.00,-20.110,1.541,-0.900,0.00,0.00,0.00,4.194,4.194,4.194
2026-02-04 20:45:41,6.01,7,350,357,1.96%,80.88,0.43%,"[0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 65, 70, 75, 80, 85, 90, 95, 100]","[4, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1261, 345, 0, 0]","[0.0024798512089274642, 0.0037197768133911966, 0.0037197768133911966, 0.0043397396156230625, 0.0043397396156230625, 0.0043397396156230625, 0.0043397396156230625, 0.0043397396156230625, 0.0043397396156230625, 0.0043397396156230625, 0.0043397396156230625, 0.0043397396156230625, 0.0043397396156230625, 0.0043397396156230625, 0.0043397396156230625, 0.0043397396156230625, 0.7861128332300062, 1.0, 1.0, 1.0]",4.0,2.0,2.0,2.0,2.0,22,-17.43764,8.0,12.0,hrl_dqn_apf,hierarchical,dqn,-9.070,1.516,-0.797,0.00,0.00,0.00,-15.231,1.519,-0.553,0.00,0.00,0.00,-20.110,1.891,-1.335,0.00,0.00,0.00,4.191,4.191,4.191
2026-02-04 20:45:42,7.01,8,353,361,2.22%,81.11,0.50%,"[0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 65, 70, 75, 80, 85, 90, 95, 100]","[7, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1261, 342, 0, 0]","[0.0043397396156230625, 0.0043397396156230625, 0.0049597024178549285, 0.0049597024178549285, 0.0049597024178549285, 0.0049597024178549285, 0.005579665220086794, 0.005579665220086794, 0.005579665220086794, 0.006199628022318661, 0.006199628022318661, 0.006199628022318661, 0.006199628022318661, 0.006199628022318661, 0.006199628022318661, 0.006199628022318661, 0.7879727216367018, 1.0, 1.0, 1.0]",4.0,2.0,2.0,2.0,2.0,1,-23.35742,8.0,-12.0,hrl_dqn_apf,hierarchical,dqn,-8.193,2.200,-0.834,0.00,0.00,0.00,-16.081,2.064,-0.510,0.00,0.00,0.00,-20.139,2.568,-1.552,0.00,0.00,0.00,4.188,4.188,4.188
2026-02-04 20:45:43,8.02,10,355,365,2.74%,81.24,0.62%,"[0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 65, 70, 75, 80, 85, 90, 95, 100]","[8, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1261, 342, 0, 0]","[0.0049597024178549285, 0.005579665220086794, 0.006199628022318661, 0.006199628022318661, 0.006199628022318661, 0.006199628022318661, 0.006199628022318661, 0.006199628022318661, 0.006199628022318661, 0.006199628022318661, 0.006199628022318661, 0.006199628022318661, 0.006199628022318661, 0.006199628022318661, 0.006199628022318661, 0.006199628022318661, 0.7879727216367018, 1.0, 1.0, 1.0]",4.0,2.0,2.0,2.0,2.0,9,-5.2770399999999995,8.0,-6.0,hrl_dqn_apf,hierarchical,dqn,-8.115,2.602,-0.837,0.00,0.00,0.00,-15.766,2.050,-0.414,0.00,0.00,0.00,-20.541,2.631,-1.661,0.00,0.00,0.00,4.185,4.185,4.185
2026-02-04 20:45:44,9.02,11,352,363,3.03%,81.35,0.68%,"[0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 65, 70, 75, 80, 85, 90, 95, 100]","[9, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1260, 341, 0, 0]","[0.005579665220086794, 0.006199628022318661, 0.006819590824550527, 0.006819590824550527, 0.006819590824550527, 0.006819590824550527, 0.006819590824550527, 0.006819590824550527, 0.006819590824550527, 0.006819590824550527, 0.006819590824550527, 0.007439553626782393, 0.007439553626782393, 0.007439553626782393, 0.007439553626782393, 0.007439553626782393, 0.7885926844389337, 1.0, 1.0, 1.0]",4.0,2.0,2.0,2.0,2.0,17,-17.19703,8.0,6.0,hrl_dqn_apf,hierarchical,dqn,-8.091,2.999,-0.838,0.00,0.00,0.00,-15.151,1.999,-0.256,0.00,0.00,0.00,-21.181,2.675,-1.823,0.00,0.00,0.00,4.182,4.182,4.182
2026-02-04 20:45:45,10.02,12,353,365,3.29%,81.47,0.74%,"[0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 65, 70, 75, 80, 85, 90, 95, 100]","[10, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1258, 342, 0, 0]","[0.006199628022318661, 0.006819590824550527, 0.007439553626782393, 0.007439553626782393, 0.007439553626782393, 0.007439553626782393, 0.007439553626782393, 0.007439553626782393, 0.007439553626782393, 0.007439553626782393, 0.008059516429014259, 0.008059516429014259, 0.008059516429014259, 0.008059516429014259, 0.008059516429014259, 0.008059516429014259, 0.7879727216367018, 1.0, 1.0, 1.0]",4.0,2.0,2.0,2.0,2.0,14,-5.036819999999999,8.0,0.0,hrl_dqn_apf,hierarchical,dqn,-8.083,3.396,-0.838,0.00,0.00,0.00,-14.636,2.374,-0.121,0.00,0.00,0.00,-21.706,3.063,-1.960,0.00,0.00,0.00,4.178,4.178,4.178
2026-02-04 20:45:46,11.02,13,356,369,3.52%,81.80,0.81%,"[0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 65, 70, 75, 80, 85, 90, 95, 100]","[9, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1256, 7, 337, 0]","[0.005579665220086794, 0.006819590824550527, 0.007439553626782393, 0.008059516429014259, 0.008059516429014259, 0.008059516429014259, 0.008059516429014259, 0.008059516429014259, 0.008059516429014259, 0.008059516429014259, 0.008059516429014259, 0.008059516429014259, 0.008059516429014259, 0.008059516429014259, 0.008059516429014259, 0.008059516429014259, 0.7867327960322381, 0.7910725356478612, 1.0, 1.0]",4.0,2.0,2.0,2.0,2.0,22,-17.03682,8.0,12.0,hrl_dqn_apf,hierarchical,dqn,-8.080,4.199,-0.838,0.00,0.00,0.00,-14.398,3.203,-0.057,0.00,0.00,0.00,-21.948,3.886,-2.025,0.00,0.00,0.00,4.176,4.176,4.176
2026-02-04 20:45:47,12.02,13,356,369,3.52%,81.98,0.81%,"[0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 65, 70, 75, 80, 85, 90, 95, 100]","[8, 3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1252, 11, 337, 0]","[0.0049597024178549285, 0.006819590824550527, 0.007439553626782393, 0.008059516429014259, 0.008059516429014259, 0.008059516429014259, 0.008059516429014259, 0.008059516429014259, 0.008059516429014259, 0.008059516429014259, 0.008059516429014259, 0.008059516429014259, 0.008059516429014259, 0.008059516429014259, 0.008059516429014259, 0.008059516429014259, 0.7842529448233106, 0.7910725356478612, 1.0, 1.0]",4.0,2.0,2.0,2.0,2.0,0,-28.87644,8.0,-12.0,hrl_dqn_apf,hierarchical,dqn,-8.080,4.596,-0.838,0.00,0.00,0.00,-14.381,3.602,-0.053,0.00,0.00,0.00,-21.965,4.285,-2.030,0.00,0.00,0.00,4.172,4.173,4.173
2026-02-04 20:45:48,13.03,13,356,369,3.52%,82.16,0.81%,"[0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 65, 70, 75, 80, 85, 90, 95, 100]","[8, 3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1250, 12, 338, 0]","[0.0049597024178549285, 0.006819590824550527, 0.007439553626782393, 0.008059516429014259, 0.008059516429014259, 0.008059516429014259, 0.008059516429014259, 0.008059516429014259, 0.008059516429014259, 0.008059516429014259, 0.008059516429014259, 0.008059516429014259, 0.008059516429014259, 0.008059516429014259, 0.008059516429014259, 0.008059516429014259, 0.7830130192188469, 0.7904525728456293, 1.0, 1.0]",4.0,2.0,2.0,2.0,2.0,19,-4.796140000000001,8.0,6.0,hrl_dqn_apf,hierarchical,dqn,-8.080,4.992,-0.838,0.00,0.00,0.00,-14.375,3.998,-0.051,0.00,0.00,0.00,-21.970,4.681,-2.031,0.00,0.00,0.00,4.170,4.170,4.170
2026-02-04 20:45:49,14.03,13,360,373,3.49%,82.34,0.81%,"[0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 65, 70, 75, 80, 85, 90, 95, 100]","[6, 5, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1248, 14, 338, 0]","[0.0037197768133911966, 0.006819590824550527, 0.007439553626782393, 0.008059516429014259, 0.008059516429014259, 0.008059516429014259, 0.008059516429014259, 0.008059516429014259, 0.008059516429014259, 0.008059516429014259, 0.008059516429014259, 0.008059516429014259, 0.008059516429014259, 0.008059516429014259, 0.008059516429014259, 0.008059516429014259, 0.7817730936143832, 0.7904525728456293, 1.0, 1.0]",4.0,2.0,2.0,2.0,2.0,13,-10.716149999999999,8.0,0.0,hrl_dqn_apf,hierarchical,dqn,-8.080,5.389,-0.838,0.00,0.00,0.00,-14.374,4.396,-0.051,0.00,0.00,0.00,-21.972,5.078,-2.032,0.00,0.00,0.00,4.167,4.167,4.167
2026-02-04 20:45:50,15.03,13,360,373,3.49%,82.71,0.81%,"[0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 65, 70, 75, 80, 85, 90, 95, 100]","[4, 6, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1242, 16, 7, 335]","[0.0024798512089274642, 0.006199628022318661, 0.007439553626782393, 0.008059516429014259, 0.008059516429014259, 0.008059516429014259, 0.008059516429014259, 0.008059516429014259, 0.008059516429014259, 0.008059516429014259, 0.008059516429014259, 0.008059516429014259, 0.008059516429014259, 0.008059516429014259, 0.008059516429014259, 0.008059516429014259, 0.778053316800992, 0.7879727216367018, 0.7923124612523249, 1.0]",4.0,2.0,2.0,2.0,2.0,14,-4.63625,8.0,0.0,hrl_dqn_apf,hierarchical,dqn,-8.080,6.182,-0.838,0.00,0.00,0.00,-14.373,5.189,-0.051,0.00,0.00,0.00,-21.973,5.871,-2.032,0.00,0.00,0.00,4.163,4.163,4.163
