episode,reward,length,scanned_cells,timestep,elapsed_time,timestamp,scan_efficiency,avg_repulsion,avg_entropy,avg_distance,avg_leader,avg_direction,algorithm_type,env_type,control_mode
0,0.00,1,5,5,5.05,2026-02-04 19:11:14,0.99,4.000,2.000,2.000,2.000,2.000,hrl_dqn_apf,hierarchical,dqn
1,2510952.43,758,26,1178,1178.23,2026-02-04 19:30:47,0.02,4.000,2.000,2.000,2.000,2.000,hrl_dqn_apf,hierarchical,dqn
