episode,reward,length,scanned_cells,timestep,elapsed_time,timestamp,scan_efficiency,avg_repulsion,avg_entropy,avg_distance,avg_leader,avg_direction,algorithm_type,env_type,control_mode
0,0.00,1,4,8,8.14,2026-02-04 14:28:21,0.49,4.000,2.000,2.000,2.000,2.000,hrl_dqn_apf,hierarchical,dqn
1,345.69,16,0,39,39.20,2026-02-04 14:28:52,0.00,4.000,2.000,2.000,2.000,2.000,hrl_dqn_apf,hierarchical,dqn
