episode,reward,length,scanned_cells,timestep,elapsed_time,timestamp,scan_efficiency,avg_repulsion,avg_entropy,avg_distance,avg_leader,avg_direction,algorithm_type,env_type,control_mode
0,0.00,1,7,5,5.02,2026-02-04 14:17:54,1.39,4.000,2.000,2.000,2.000,2.000,hrl_dqn_apf,hierarchical,dqn
1,387.23,20,7,47,47.14,2026-02-04 14:18:36,0.15,4.000,2.000,2.000,2.000,2.000,hrl_dqn_apf,hierarchical,dqn
