timestamp,elapsed_time,scanned_count,unscanned_count,total_count,scan_ratio,global_avg_entropy,global_scan_ratio,entropy_bins,entropy_hist,entropy_cdf,repulsion_coefficient,entropy_coefficient,distance_coefficient,leader_range_coefficient,direction_retention_coefficient,UAV1_x,UAV1_y,UAV1_z,UAV1_roll,UAV1_pitch,UAV1_yaw,UAV2_x,UAV2_y,UAV2_z,UAV2_roll,UAV2_pitch,UAV2_yaw,UAV3_x,UAV3_y,UAV3_z,UAV3_roll,UAV3_pitch,UAV3_yaw,UAV1_battery_voltage,UAV2_battery_voltage,UAV3_battery_voltage
2026-01-29 14:36:42,1.01,4,384,388,1.03%,85.61,0.25%,"[0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 65, 70, 75, 80, 85, 90, 95, 100]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1231, 7, 8, 363]","[0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.7656540607563547, 0.7699938003719777, 0.7749535027898327, 1.0]",4.0,2.0,2.0,2.0,2.0,-10.001,1.572,-0.760,0.00,0.00,0.00,-14.300,1.575,-0.590,0.00,0.00,0.00,-20.110,1.574,-0.590,0.00,0.00,0.00,4.200,4.200,4.200
2026-01-29 14:36:43,2.01,4,384,388,1.03%,85.80,0.25%,"[0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 65, 70, 75, 80, 85, 90, 95, 100]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1225, 12, 9, 363]","[0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.7619342839429635, 0.7693738375697459, 0.7749535027898327, 1.0]",4.0,2.0,2.0,2.0,2.0,-10.001,1.572,-0.760,0.00,0.00,0.00,-14.300,1.575,-0.590,0.00,0.00,0.00,-20.110,1.574,-0.590,0.00,0.00,0.00,4.200,4.200,4.200
2026-01-29 14:36:44,3.02,4,386,390,1.03%,86.18,0.25%,"[0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 65, 70, 75, 80, 85, 90, 95, 100]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1223, 14, 9, 363]","[0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.7606943583384997, 0.7693738375697459, 0.7749535027898327, 1.0]",4.0,2.0,2.0,2.0,2.0,-9.999,0.051,-0.759,0.00,0.00,0.00,-14.300,0.023,-0.590,0.00,0.00,0.00,-20.110,0.023,-0.590,0.00,0.00,0.00,4.200,4.200,4.200
2026-01-29 14:36:45,4.02,4,386,390,1.03%,86.37,0.25%,"[0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 65, 70, 75, 80, 85, 90, 95, 100]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1219, 14, 7, 369]","[0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.7582145071295723, 0.7668939863608184, 0.7712337259764415, 1.0]",4.0,2.0,2.0,2.0,2.0,-9.999,0.090,-0.759,0.00,0.00,0.00,-14.300,0.023,-0.590,0.00,0.00,0.00,-20.110,0.023,-0.590,0.00,0.00,0.00,4.200,4.200,4.200
2026-01-29 14:36:46,5.03,4,386,390,1.03%,86.56,0.25%,"[0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 65, 70, 75, 80, 85, 90, 95, 100]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1217, 16, 7, 369]","[0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.7569745815251085, 0.7668939863608184, 0.7712337259764415, 1.0]",4.0,2.0,2.0,2.0,2.0,-9.999,0.439,-0.759,0.00,0.00,0.00,-14.300,0.023,-0.590,0.00,0.00,0.00,-20.110,0.023,-0.590,0.00,0.00,0.00,4.200,4.200,4.200
2026-01-29 14:36:47,6.03,4,387,391,1.02%,86.76,0.25%,"[0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 65, 70, 75, 80, 85, 90, 95, 100]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1217, 16, 7, 369]","[0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.7569745815251085, 0.7668939863608184, 0.7712337259764415, 1.0]",4.0,2.0,2.0,2.0,2.0,-9.999,0.817,-0.759,0.00,0.00,0.00,-14.300,0.023,-0.590,0.00,0.00,0.00,-20.110,0.023,-0.590,0.00,0.00,0.00,4.200,4.200,4.200
2026-01-29 14:36:48,7.04,4,389,393,1.02%,87.14,0.25%,"[0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 65, 70, 75, 80, 85, 90, 95, 100]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1217, 8, 14, 370]","[0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.7569745815251085, 0.7619342839429635, 0.7706137631742096, 1.0]",4.0,2.0,2.0,2.0,2.0,-9.999,1.582,-0.759,0.00,0.00,0.00,-14.300,0.023,-0.590,0.00,0.00,0.00,-20.110,0.023,-0.590,0.00,0.00,0.00,4.200,4.200,4.200
2026-01-29 14:36:49,8.04,4,391,395,1.01%,87.33,0.25%,"[0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 65, 70, 75, 80, 85, 90, 95, 100]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1211, 14, 14, 370]","[0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.7532548047117174, 0.7619342839429635, 0.7706137631742096, 1.0]",4.0,2.0,2.0,2.0,2.0,-9.999,1.546,-0.759,0.00,0.00,0.00,-14.300,0.023,-0.590,0.00,0.00,0.00,-20.110,0.023,-0.590,0.00,0.00,0.00,4.200,4.200,4.200
2026-01-29 14:36:50,9.05,4,391,395,1.01%,87.53,0.25%,"[0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 65, 70, 75, 80, 85, 90, 95, 100]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1211, 10, 16, 372]","[0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.7532548047117174, 0.759454432734036, 0.7693738375697459, 1.0]",4.0,2.0,2.0,2.0,2.0,-9.999,1.553,-0.759,0.00,0.00,0.00,-14.300,0.023,-0.590,0.00,0.00,0.00,-20.110,0.023,-0.590,0.00,0.00,0.00,4.200,4.200,4.200
2026-01-29 14:36:51,10.05,4,389,393,1.02%,87.72,0.25%,"[0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 65, 70, 75, 80, 85, 90, 95, 100]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1211, 8, 16, 374]","[0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.7532548047117174, 0.7582145071295723, 0.7681339119652821, 1.0]",4.0,2.0,2.0,2.0,2.0,-9.999,1.566,-0.759,0.00,0.00,0.00,-14.300,0.110,-0.590,0.00,0.00,0.00,-20.110,0.023,-0.590,0.00,0.00,0.00,4.200,4.200,4.200
