timestamp,elapsed_time,scanned_count,unscanned_count,total_count,scan_ratio,global_avg_entropy,global_scan_ratio,entropy_bins,entropy_hist,entropy_cdf,repulsion_coefficient,entropy_coefficient,distance_coefficient,leader_range_coefficient,direction_retention_coefficient,hl_action,hl_goal_x,hl_goal_y,hl_goal_z,algorithm_type,env_type,control_mode,UAV1_x,UAV1_y,UAV1_z,UAV1_roll,UAV1_pitch,UAV1_yaw,UAV2_x,UAV2_y,UAV2_z,UAV2_roll,UAV2_pitch,UAV2_yaw,UAV3_x,UAV3_y,UAV3_z,UAV3_roll,UAV3_pitch,UAV3_yaw,UAV1_battery_voltage,UAV2_battery_voltage,UAV3_battery_voltage
2026-02-04 13:33:03,1.00,4,348,352,1.14%,79.98,0.25%,"[0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 65, 70, 75, 80, 85, 90, 95, 100]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1609, 0, 0, 0]","[0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 1.0, 1.0, 1.0, 1.0]",4.0,2.0,2.0,2.0,2.0,,,,,hrl_dqn_apf,hierarchical,dqn,-10.000,1.559,-0.758,0.00,0.00,0.00,-14.300,1.561,-0.590,0.00,0.00,0.00,-20.110,1.561,-0.590,0.00,0.00,0.00,4.200,4.200,4.200
2026-02-04 13:33:04,2.00,4,349,353,1.13%,80.32,0.25%,"[0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 65, 70, 75, 80, 85, 90, 95, 100]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1609, 0, 0, 0]","[0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 1.0, 1.0, 1.0, 1.0]",4.0,2.0,2.0,2.0,2.0,,,,,hrl_dqn_apf,hierarchical,dqn,-10.000,1.559,-0.758,0.00,0.00,0.00,-14.300,1.561,-0.590,0.00,0.00,0.00,-20.110,1.561,-0.590,0.00,0.00,0.00,4.200,4.200,4.200
2026-02-04 13:33:05,3.01,4,349,353,1.13%,80.49,0.25%,"[0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 65, 70, 75, 80, 85, 90, 95, 100]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1609, 0, 0, 0]","[0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 1.0, 1.0, 1.0, 1.0]",4.0,2.0,2.0,2.0,2.0,,,,,hrl_dqn_apf,hierarchical,dqn,-10.000,1.559,-0.758,0.00,0.00,0.00,-14.300,1.561,-0.590,0.00,0.00,0.00,-20.110,1.561,-0.590,0.00,0.00,0.00,4.200,4.200,4.200
2026-02-04 13:33:06,4.01,4,349,353,1.13%,80.66,0.25%,"[0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 65, 70, 75, 80, 85, 90, 95, 100]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1608, 0, 0, 0]","[0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0024798512089274642, 0.0030998140111593306, 1.0, 1.0, 1.0, 1.0]",4.0,2.0,2.0,2.0,2.0,,,,,hrl_dqn_apf,hierarchical,dqn,-9.930,1.538,-0.760,0.00,0.00,0.00,-14.370,1.541,-0.587,0.00,0.00,0.00,-20.110,1.541,-0.660,0.00,0.00,0.00,4.197,4.197,4.197
2026-02-04 13:33:07,5.02,5,350,355,1.41%,80.75,0.31%,"[0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 65, 70, 75, 80, 85, 90, 95, 100]","[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1606, 0, 0, 0]","[0.0030998140111593306, 0.0030998140111593306, 0.0030998140111593306, 0.0030998140111593306, 0.0030998140111593306, 0.0030998140111593306, 0.0030998140111593306, 0.0030998140111593306, 0.0030998140111593306, 0.0030998140111593306, 0.0037197768133911966, 0.0043397396156230625, 0.0043397396156230625, 0.0043397396156230625, 0.0043397396156230625, 0.0043397396156230625, 1.0, 1.0, 1.0, 1.0]",4.0,2.0,2.0,2.0,2.0,0,-29.68079,8.0,-12.0,hrl_dqn_apf,hierarchical,dqn,-9.441,1.514,-0.780,0.00,0.00,0.00,-14.859,1.517,-0.568,0.00,0.00,0.00,-20.110,1.517,-1.150,0.00,0.00,0.00,4.194,4.194,4.194
2026-02-04 13:33:08,6.02,8,349,357,2.24%,80.94,0.50%,"[0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 65, 70, 75, 80, 85, 90, 95, 100]","[7, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1261, 341, 0, 0]","[0.0043397396156230625, 0.0049597024178549285, 0.0049597024178549285, 0.0049597024178549285, 0.0049597024178549285, 0.0049597024178549285, 0.0049597024178549285, 0.0049597024178549285, 0.0049597024178549285, 0.005579665220086794, 0.005579665220086794, 0.006199628022318661, 0.006199628022318661, 0.006199628022318661, 0.006199628022318661, 0.006819590824550527, 0.7885926844389337, 1.0, 1.0, 1.0]",4.0,2.0,2.0,2.0,2.0,0,-29.68079,8.0,-12.0,hrl_dqn_apf,hierarchical,dqn,-8.298,1.952,-0.826,0.00,0.00,0.00,-16.002,1.955,-0.522,0.00,0.00,0.00,-20.110,1.519,-2.211,0.00,0.00,0.00,4.191,4.191,4.191
2026-02-04 13:33:09,7.02,12,349,361,3.32%,80.96,0.74%,"[0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 65, 70, 75, 80, 85, 90, 95, 100]","[10, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1261, 340, 0, 0]","[0.006199628022318661, 0.006819590824550527, 0.007439553626782393, 0.007439553626782393, 0.007439553626782393, 0.007439553626782393, 0.007439553626782393, 0.007439553626782393, 0.007439553626782393, 0.007439553626782393, 0.007439553626782393, 0.007439553626782393, 0.007439553626782393, 0.007439553626782393, 0.007439553626782393, 0.007439553626782393, 0.7892126472411656, 1.0, 1.0, 1.0]",4.0,2.0,2.0,2.0,2.0,16,-23.51962,8.0,6.0,hrl_dqn_apf,hierarchical,dqn,-8.145,2.361,-0.832,0.00,0.00,0.00,-16.016,2.121,-0.455,0.00,0.00,0.00,-20.261,1.516,-2.774,0.00,0.00,0.00,4.188,4.188,4.188
2026-02-04 13:33:10,8.03,13,352,365,3.56%,81.08,0.81%,"[0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 65, 70, 75, 80, 85, 90, 95, 100]","[11, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1260, 340, 0, 0]","[0.006819590824550527, 0.007439553626782393, 0.007439553626782393, 0.008059516429014259, 0.008059516429014259, 0.008059516429014259, 0.008059516429014259, 0.008059516429014259, 0.008059516429014259, 0.008059516429014259, 0.008059516429014259, 0.008059516429014259, 0.008059516429014259, 0.008059516429014259, 0.008059516429014259, 0.008059516429014259, 0.7892126472411656, 1.0, 1.0, 1.0]",4.0,2.0,2.0,2.0,2.0,18,-11.359269999999999,8.0,6.0,hrl_dqn_apf,hierarchical,dqn,-8.098,2.759,-0.834,0.00,0.00,0.00,-15.620,2.377,-0.269,0.00,0.00,0.00,-20.707,1.742,-3.135,0.00,0.00,0.00,4.185,4.185,4.185
2026-02-04 13:33:11,9.03,14,349,363,3.86%,81.22,0.87%,"[0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 65, 70, 75, 80, 85, 90, 95, 100]","[12, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1260, 339, 0, 0]","[0.007439553626782393, 0.008059516429014259, 0.008059516429014259, 0.008059516429014259, 0.008059516429014259, 0.008679479231246125, 0.008679479231246125, 0.008679479231246125, 0.008679479231246125, 0.008679479231246125, 0.008679479231246125, 0.008679479231246125, 0.008679479231246125, 0.008679479231246125, 0.008679479231246125, 0.008679479231246125, 0.7898326100433974, 1.0, 1.0, 1.0]",4.0,2.0,2.0,2.0,2.0,18,-11.359269999999999,8.0,6.0,hrl_dqn_apf,hierarchical,dqn,-8.084,3.155,-0.835,0.00,0.00,0.00,-15.419,2.790,-0.179,0.00,0.00,0.00,-20.921,2.166,-3.274,0.00,0.00,0.00,4.182,4.182,4.182
2026-02-04 13:33:12,10.03,14,355,369,3.79%,81.56,0.87%,"[0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 65, 70, 75, 80, 85, 90, 95, 100]","[8, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1256, 7, 336, 0]","[0.0049597024178549285, 0.008059516429014259, 0.008679479231246125, 0.008679479231246125, 0.008679479231246125, 0.008679479231246125, 0.008679479231246125, 0.008679479231246125, 0.008679479231246125, 0.008679479231246125, 0.008679479231246125, 0.008679479231246125, 0.008679479231246125, 0.008679479231246125, 0.008679479231246125, 0.008679479231246125, 0.78735275883447, 0.791692498450093, 1.0, 1.0]",4.0,2.0,2.0,2.0,2.0,14,-5.198720000000002,8.0,0.0,hrl_dqn_apf,hierarchical,dqn,-8.078,3.948,-0.835,0.00,0.00,0.00,-15.336,3.589,-0.141,0.00,0.00,0.00,-21.010,2.969,-3.332,0.00,0.00,0.00,4.179,4.179,4.179
2026-02-04 13:33:13,11.03,14,355,369,3.79%,81.74,0.87%,"[0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 65, 70, 75, 80, 85, 90, 95, 100]","[7, 6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1256, 7, 336, 0]","[0.0043397396156230625, 0.008059516429014259, 0.008679479231246125, 0.008679479231246125, 0.008679479231246125, 0.008679479231246125, 0.008679479231246125, 0.008679479231246125, 0.008679479231246125, 0.008679479231246125, 0.008679479231246125, 0.008679479231246125, 0.008679479231246125, 0.008679479231246125, 0.008679479231246125, 0.008679479231246125, 0.78735275883447, 0.791692498450093, 1.0, 1.0]",4.0,2.0,2.0,2.0,2.0,8,-11.119140000000002,8.0,-6.0,hrl_dqn_apf,hierarchical,dqn,-8.077,4.342,-0.835,0.00,0.00,0.00,-15.330,3.984,-0.138,0.00,0.00,0.00,-21.016,3.364,-3.336,0.00,0.00,0.00,4.176,4.176,4.176
2026-02-04 13:33:14,12.03,14,355,369,3.79%,81.92,0.87%,"[0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 65, 70, 75, 80, 85, 90, 95, 100]","[6, 7, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1252, 11, 336, 0]","[0.0037197768133911966, 0.008059516429014259, 0.008679479231246125, 0.008679479231246125, 0.008679479231246125, 0.008679479231246125, 0.008679479231246125, 0.008679479231246125, 0.008679479231246125, 0.008679479231246125, 0.008679479231246125, 0.008679479231246125, 0.008679479231246125, 0.008679479231246125, 0.008679479231246125, 0.008679479231246125, 0.7848729076255425, 0.791692498450093, 1.0, 1.0]",4.0,2.0,2.0,2.0,2.0,8,-11.119140000000002,8.0,-6.0,hrl_dqn_apf,hierarchical,dqn,-8.077,4.739,-0.835,0.00,0.00,0.00,-15.328,4.381,-0.137,0.00,0.00,0.00,-21.018,3.762,-3.337,0.00,0.00,0.00,4.173,4.173,4.173
2026-02-04 13:33:15,13.04,14,355,369,3.79%,82.11,0.87%,"[0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 65, 70, 75, 80, 85, 90, 95, 100]","[4, 9, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1250, 12, 337, 0]","[0.0024798512089274642, 0.008059516429014259, 0.008679479231246125, 0.008679479231246125, 0.008679479231246125, 0.008679479231246125, 0.008679479231246125, 0.008679479231246125, 0.008679479231246125, 0.008679479231246125, 0.008679479231246125, 0.008679479231246125, 0.008679479231246125, 0.008679479231246125, 0.008679479231246125, 0.008679479231246125, 0.7836329820210788, 0.7910725356478612, 1.0, 1.0]",4.0,2.0,2.0,2.0,2.0,6,-22.87859,8.0,-6.0,hrl_dqn_apf,hierarchical,dqn,-8.077,5.135,-0.835,0.00,0.00,0.00,-15.327,4.777,-0.137,0.00,0.00,0.00,-21.019,4.157,-3.338,0.00,0.00,0.00,4.170,4.170,4.170
2026-02-04 13:33:16,14.04,14,359,373,3.75%,82.47,0.87%,"[0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 65, 70, 75, 80, 85, 90, 95, 100]","[3, 6, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1246, 14, 339, 0]","[0.0018598884066955983, 0.005579665220086794, 0.008679479231246125, 0.008679479231246125, 0.008679479231246125, 0.008679479231246125, 0.008679479231246125, 0.008679479231246125, 0.008679479231246125, 0.008679479231246125, 0.008679479231246125, 0.008679479231246125, 0.008679479231246125, 0.008679479231246125, 0.008679479231246125, 0.008679479231246125, 0.7811531308121513, 0.7898326100433974, 1.0, 1.0]",4.0,2.0,2.0,2.0,2.0,0,-28.71827,8.0,-12.0,hrl_dqn_apf,hierarchical,dqn,-8.077,5.928,-0.835,0.00,0.00,0.00,-15.327,5.570,-0.137,0.00,0.00,0.00,-21.019,4.950,-3.338,0.00,0.00,0.00,4.167,4.167,4.167
